ZONE,PER,QUANTITY
2457,PER19,79
2457,PER20,87
2457,PER21,80
2457,PER22,63
2457,PER23,55
2457,PER24,51
2457,PER25,54
2457,PER26,51
2457,PER27,49
2457,PER28,42
2457,PER29,35
2457,PER30,39
2457,PER31,38
2457,PER32,38
2457,PER33,36
2457,PER34,24
2457,PER35,21
2457,PER36,18
2457,PER37,5
2457,PER38,7
2457,PER39,5
2457,PER40,3
2457,PER41,2
2457,PER42,1
2457,PER43,NULL
2457,PER44,NULL
2457,PER45,NULL
2457,PER46,NULL
2457,PER47,NULL
2457,PER48,NULL
2458,PER01,NULL
2458,PER02,2
2458,PER03,1
2458,PER04,6
2458,PER05,8
2458,PER06,15
2458,PER07,21
2458,PER08,46
2458,PER09,94
2458,PER10,129
2458,PER11,149
2458,PER12,158
2458,PER13,167
2458,PER14,176
2458,PER15,170
2458,PER16,184
2458,PER17,184
2458,PER18,209
2458,PER19,225
2458,PER20,251
2458,PER21,236
2458,PER22,228
2458,PER23,202
2458,PER24,186
2458,PER25,173
2458,PER26,157
2458,PER27,158
2458,PER28,152
2458,PER29,143
2458,PER30,130
2458,PER31,131
2458,PER32,134
2458,PER33,135
2458,PER34,113
2458,PER35,92
2458,PER36,75
2458,PER37,54
2458,PER38,46
2458,PER39,40
2458,PER40,34
2458,PER41,21
2458,PER42,16
2458,PER43,15
2458,PER44,12
2458,PER45,9
2458,PER46,3
2458,PER47,4
2458,PER48,2
2459,PER01,2
2459,PER02,3
2459,PER03,6
2459,PER04,17
2459,PER05,26
2459,PER06,39
2459,PER07,88
2459,PER08,161
2459,PER09,283
2459,PER10,439
2459,PER11,531
2459,PER12,574
2459,PER13,601
2459,PER14,620
2459,PER15,646
2459,PER16,649
2459,PER17,671
2459,PER18,735
2459,PER19,741
2459,PER20,787
2459,PER21,746
2459,PER22,735
2459,PER23,719
2459,PER24,710
2459,PER25,665
2459,PER26,626
2459,PER27,615
2459,PER28,557
2459,PER29,505
2459,PER30,506
2459,PER31,489
2459,PER32,460
2459,PER33,408
2459,PER34,374
2459,PER35,304
2459,PER36,264
2459,PER37,206
2459,PER38,150
2459,PER39,97
2459,PER40,66
2459,PER41,40
2459,PER42,22
2459,PER43,13
2459,PER44,10
2459,PER45,7
2459,PER46,5
2459,PER47,5
2459,PER48,5
2460,PER01,1
2460,PER02,2
2460,PER03,2
2460,PER04,4
2460,PER05,10
2460,PER06,16
2460,PER07,30
2460,PER08,65
2460,PER09,127
2460,PER10,168
2460,PER11,198
2460,PER12,210
2460,PER13,207
2460,PER14,213
2460,PER15,225
2460,PER16,235
2460,PER17,238
2460,PER18,261
2460,PER19,279
2460,PER20,288
2460,PER21,274
2460,PER22,244
2460,PER23,237
2460,PER24,241
2460,PER25,228
2460,PER26,232
2460,PER27,193
2460,PER28,172
2460,PER29,172
2460,PER30,163
2460,PER31,145
2460,PER32,131
2460,PER33,131
2460,PER34,115
2460,PER35,88
2460,PER36,62
2460,PER37,52
2460,PER38,37
2460,PER39,25
2460,PER40,19
2460,PER41,16
2460,PER42,9
2460,PER43,5
2460,PER44,6
2460,PER45,5
2460,PER46,4
2460,PER47,1
2460,PER48,NULL
2461,PER01,3
2461,PER02,10
2461,PER03,9
2461,PER04,16
2461,PER05,24
2461,PER06,44
2461,PER07,88
2461,PER08,171
2461,PER09,378
2461,PER10,639
2461,PER11,745
2461,PER12,743
2461,PER13,778
2461,PER14,788
2461,PER15,809
2461,PER16,847
2461,PER17,865
2461,PER18,907
2461,PER19,929
2461,PER20,917
2461,PER21,918
2461,PER22,897
2461,PER23,917
2461,PER24,911
2461,PER25,846
2461,PER26,783
2461,PER27,690
2461,PER28,591
2461,PER29,563
2461,PER30,557
2461,PER31,488
2461,PER32,416
2461,PER33,370
2461,PER34,303
2461,PER35,268
2461,PER36,206
2461,PER37,171
2461,PER38,117
2461,PER39,91
2461,PER40,59
2461,PER41,48
2461,PER42,41
2461,PER43,27
2461,PER44,25
2461,PER45,21
2461,PER46,20
2461,PER47,8
2461,PER48,4
2462,PER01,NULL
2462,PER02,NULL
2462,PER03,1
2462,PER04,2
2462,PER05,1
2462,PER06,3
2462,PER07,2
2462,PER08,1
2462,PER09,1
2462,PER10,3
2462,PER11,7
2462,PER12,10
2462,PER13,13
2462,PER14,11
2462,PER15,13
2462,PER16,23
2462,PER17,29
2462,PER18,43
2462,PER19,58
2462,PER20,58
2462,PER21,47
2462,PER22,29
2462,PER23,22
2462,PER24,19
2462,PER25,22
2462,PER26,19
2462,PER27,18
2462,PER28,16
2462,PER29,16
2462,PER30,10
2462,PER31,21
2462,PER32,18
2462,PER33,22
2462,PER34,25
2462,PER35,24
2462,PER36,20
2462,PER37,14
2462,PER38,6
2462,PER39,3
2462,PER40,NULL
2462,PER41,NULL
2462,PER42,4
2462,PER43,3
2462,PER44,3
2462,PER45,2
2462,PER46,2
2462,PER47,NULL
2462,PER48,NULL
2463,PER01,4
2463,PER02,4
2463,PER03,7
2463,PER04,13
2463,PER05,25
2463,PER06,47
2463,PER07,74
2463,PER08,133
2463,PER09,232
2463,PER10,317
2463,PER11,396
2463,PER12,430
2463,PER13,467
2463,PER14,485
2463,PER15,528
2463,PER16,546
2463,PER17,562
2463,PER18,608
2463,PER19,632
2463,PER20,633
2463,PER21,627
2463,PER22,596
2463,PER23,579
2463,PER24,576
2463,PER25,556
2463,PER26,549
2463,PER27,524
2463,PER28,485
2463,PER29,486
2463,PER30,472
2463,PER31,433
2463,PER32,425
2463,PER33,404
2463,PER34,344
2463,PER35,294
2463,PER36,252
2463,PER37,194
2463,PER38,149
2463,PER39,120
2463,PER40,82
2463,PER41,62
2463,PER42,38
2463,PER43,29
2463,PER44,31
2463,PER45,17
2463,PER46,14
2463,PER47,10
2463,PER48,3
2464,PER01,2
2464,PER02,8
2464,PER03,6
2464,PER04,12
2464,PER05,25
2464,PER06,33
2464,PER07,56
2464,PER08,78
2464,PER09,109
2464,PER10,147
2464,PER11,169
2464,PER12,179
2464,PER13,193
2464,PER14,223
2464,PER15,246
2464,PER16,267
2464,PER17,276
2464,PER18,311
2464,PER19,345
2464,PER20,349
2464,PER21,310
2464,PER22,299
2464,PER23,279
2464,PER24,251
2464,PER25,234
2464,PER26,217
2464,PER27,207
2464,PER28,200
2464,PER29,202
2464,PER30,211
2464,PER31,216
2464,PER32,207
2464,PER33,202
2464,PER34,190
2464,PER35,164
2464,PER36,116
2464,PER37,81
2464,PER38,59
2464,PER39,44
2464,PER40,40
2464,PER41,29
2464,PER42,18
2464,PER43,21
2464,PER44,9
2464,PER45,8
2464,PER46,6
2464,PER47,4
2464,PER48,2
2465,PER01,NULL
2465,PER02,NULL
2465,PER03,NULL
2465,PER04,NULL
2465,PER05,NULL
2465,PER06,1
2465,PER07,4
2465,PER08,12
2465,PER09,21
2465,PER10,35
2465,PER11,38
2465,PER12,38
2465,PER13,43
2465,PER14,47
2465,PER15,50
2465,PER16,54
2465,PER17,58
2465,PER18,65
2465,PER19,79
2465,PER20,85
2465,PER21,92
2465,PER22,79
2465,PER23,68
2465,PER24,63
2465,PER25,61
2465,PER26,62
2465,PER27,54
2465,PER28,51
2465,PER29,47
2465,PER30,38
2465,PER31,30
2465,PER32,26
2465,PER33,27
2465,PER34,29
2465,PER35,24
2465,PER36,16
2465,PER37,8
2465,PER38,7
2465,PER39,7
2465,PER40,4
2465,PER41,2
2465,PER42,1
2465,PER43,NULL
2465,PER44,1
2465,PER45,1
2465,PER46,1
2465,PER47,NULL
2465,PER48,NULL
2466,PER01,NULL
2466,PER02,NULL
2466,PER03,1
2466,PER04,8
2466,PER05,8
2466,PER06,11
2466,PER07,42
2466,PER08,97
2466,PER09,255
2466,PER10,430
2466,PER11,449
2466,PER12,441
2466,PER13,437
2466,PER14,422
2466,PER15,426
2466,PER16,442
2466,PER17,447
2466,PER18,455
2466,PER19,449
2466,PER20,438
2466,PER21,441
2466,PER22,441
2466,PER23,450
2466,PER24,455
2466,PER25,399
2466,PER26,365
2466,PER27,322
2466,PER28,265
2466,PER29,211
2466,PER30,202
2466,PER31,195
2466,PER32,169
2466,PER33,140
2466,PER34,140
2466,PER35,105
2466,PER36,69
2466,PER37,55
2466,PER38,47
2466,PER39,41
2466,PER40,27
2466,PER41,24
2466,PER42,18
2466,PER43,12
2466,PER44,10
2466,PER45,6
2466,PER46,5
2466,PER47,3
2466,PER48,1
2467,PER01,2
2467,PER02,9
2467,PER03,16
2467,PER04,22
2467,PER05,33
2467,PER06,50
2467,PER07,62
2467,PER08,112
2467,PER09,193
2467,PER10,251
2467,PER11,295
2467,PER12,323
2467,PER13,346
2467,PER14,357
2467,PER15,384
2467,PER16,398
2467,PER17,403
2467,PER18,425
2467,PER19,441
2467,PER20,450
2467,PER21,447
2467,PER22,439
2467,PER23,410
2467,PER24,413
2467,PER25,380
2467,PER26,381
2467,PER27,351
2467,PER28,318
2467,PER29,281
2467,PER30,256
2467,PER31,221
2467,PER32,186
2467,PER33,161
2467,PER34,136
2467,PER35,135
2467,PER36,120
2467,PER37,110
2467,PER38,89
2467,PER39,62
2467,PER40,43
2467,PER41,25
2467,PER42,16
2467,PER43,10
2467,PER44,6
2467,PER45,5
2467,PER46,4
2467,PER47,3
2467,PER48,1
2468,PER01,1
2468,PER02,2
2468,PER03,2
2468,PER04,6
2468,PER05,5
2468,PER06,18
2468,PER07,25
2468,PER08,53
2468,PER09,95
2468,PER10,131
2468,PER11,153
2468,PER12,153
2468,PER13,159
2468,PER14,162
2468,PER15,157
2468,PER16,164
2468,PER17,180
2468,PER18,200
2468,PER19,229
2468,PER20,228
2468,PER21,221
2468,PER22,226
2468,PER23,199
2468,PER24,197
2468,PER25,171
2468,PER26,162
2468,PER27,155
2468,PER28,139
2468,PER29,139
2468,PER30,145
2468,PER31,153
2468,PER32,154
2468,PER33,150
2468,PER34,153
2468,PER35,127
2468,PER36,88
2468,PER37,72
2468,PER38,51
2468,PER39,43
2468,PER40,29
2468,PER41,19
2468,PER42,10
2468,PER43,5
2468,PER44,2
2468,PER45,2
2468,PER46,3
2468,PER47,3
2468,PER48,1
2469,PER01,NULL
2469,PER02,NULL
2469,PER03,1
2469,PER04,4
2469,PER05,3
2469,PER06,4
2469,PER07,11
2469,PER08,21
2469,PER09,24
2469,PER10,48
2469,PER11,58
2469,PER12,59
2469,PER13,65
2469,PER14,65
2469,PER15,72
2469,PER16,74
2469,PER17,86
2469,PER18,102
2469,PER19,122
2469,PER20,126
2469,PER21,117
2469,PER22,108
2469,PER23,106
2469,PER24,96
2469,PER25,83
2469,PER26,76
2469,PER27,72
2469,PER28,74
2469,PER29,65
2469,PER30,69
2469,PER31,54
2469,PER32,46
2469,PER33,48
2469,PER34,41
2469,PER35,39
2469,PER36,34
2469,PER37,22
2469,PER38,17
2469,PER39,11
2469,PER40,9
2469,PER41,4
2469,PER42,3
2469,PER43,2
2469,PER44,3
2469,PER45,1
2469,PER46,1
2469,PER47,NULL
2469,PER48,NULL
2470,PER01,NULL
2470,PER02,1
2470,PER03,2
2470,PER04,7
2470,PER05,10
2470,PER06,13
2470,PER07,16
2470,PER08,28
2470,PER09,41
2470,PER10,67
2470,PER11,86
2470,PER12,101
2470,PER13,110
2470,PER14,122
2470,PER15,132
2470,PER16,138
2470,PER17,154
2470,PER18,171
2470,PER19,182
2470,PER20,192
2470,PER21,179
2470,PER22,163
2470,PER23,157
2470,PER24,151
2470,PER25,146
2470,PER26,137
2470,PER27,125
2470,PER28,116
2470,PER29,113
2470,PER30,102
2470,PER31,99
2470,PER32,90
2470,PER33,83
2470,PER34,81
2470,PER35,62
2470,PER36,46
2470,PER37,37
2470,PER38,32
2470,PER39,27
2470,PER40,13
2470,PER41,7
2470,PER42,11
2470,PER43,10
2470,PER44,9
2470,PER45,10
2470,PER46,10
2470,PER47,1
2470,PER48,NULL
2471,PER01,1
2471,PER02,1
2471,PER03,1
2471,PER04,9
2471,PER05,12
2471,PER06,25
2471,PER07,56
2471,PER08,113
2471,PER09,266
2471,PER10,425
2471,PER11,479
2471,PER12,483
2471,PER13,475
2471,PER14,470
2471,PER15,466
2471,PER16,465
2471,PER17,481
2471,PER18,494
2471,PER19,487
2471,PER20,478
2471,PER21,480
2471,PER22,483
2471,PER23,504
2471,PER24,505
2471,PER25,468
2471,PER26,429
2471,PER27,376
2471,PER28,351
2471,PER29,291
2471,PER30,257
2471,PER31,251
2471,PER32,225
2471,PER33,223
2471,PER34,212
2471,PER35,177
2471,PER36,143
2471,PER37,105
2471,PER38,68
2471,PER39,46
2471,PER40,37
2471,PER41,27
2471,PER42,28
2471,PER43,19
2471,PER44,11
2471,PER45,8
2471,PER46,5
2471,PER47,4
2471,PER48,2
2472,PER01,4
2472,PER02,8
2472,PER03,9
2472,PER04,21
2472,PER05,18
2472,PER06,46
2472,PER07,95
2472,PER08,261
2472,PER09,654
2472,PER10,1029
2472,PER11,1143
2472,PER12,1135
2472,PER13,1122
2472,PER14,1133
2472,PER15,1136
2472,PER16,1143
2472,PER17,1145
2472,PER18,1136
2472,PER19,1125
2472,PER20,1115
2472,PER21,1116
2472,PER22,1139
2472,PER23,1192
2472,PER24,1202
2472,PER25,1085
2472,PER26,974
2472,PER27,844
2472,PER28,713
2472,PER29,584
2472,PER30,496
2472,PER31,422
2472,PER32,383
2472,PER33,318
2472,PER34,249
2472,PER35,208
2472,PER36,177
2472,PER37,137
2472,PER38,128
2472,PER39,87
2472,PER40,69
2472,PER41,45
2472,PER42,33
2472,PER43,32
2472,PER44,27
2472,PER45,28
2472,PER46,20
2472,PER47,16
2472,PER48,10
2473,PER01,NULL
2473,PER02,NULL
2473,PER03,NULL
2473,PER04,NULL
2473,PER05,NULL
2473,PER06,NULL
2473,PER07,1
2473,PER08,6
2473,PER09,5
2473,PER10,12
2473,PER11,10
2473,PER12,8
2473,PER13,10
2473,PER14,13
2473,PER15,14
2473,PER16,16
2473,PER17,16
2473,PER18,21
2473,PER19,22
2473,PER20,32
2473,PER21,25
2473,PER22,13
2473,PER23,13
2473,PER24,10
2473,PER25,12
2473,PER26,15
2473,PER27,14
2473,PER28,11
2473,PER29,12
2473,PER30,15
2473,PER31,17
2473,PER32,18
2473,PER33,13
2473,PER34,12
2473,PER35,13
2473,PER36,11
2473,PER37,9
2473,PER38,9
2473,PER39,4
2473,PER40,NULL
2473,PER41,NULL
2473,PER42,NULL
2473,PER43,NULL
2473,PER44,NULL
2473,PER45,NULL
2473,PER46,NULL
2473,PER47,NULL
2473,PER48,NULL
2474,PER01,NULL
2474,PER02,3
2474,PER03,5
2474,PER04,11
2474,PER05,10
2474,PER06,13
2474,PER07,21
2474,PER08,24
2474,PER09,50
2474,PER10,96
2474,PER11,106
2474,PER12,108
2474,PER13,106
2474,PER14,109
2474,PER15,117
2474,PER16,115
2474,PER17,112
2474,PER18,113
2474,PER19,118
2474,PER20,125
2474,PER21,130
2474,PER22,124
2474,PER23,125
2474,PER24,119
2474,PER25,109
2474,PER26,118
2474,PER27,114
2474,PER28,104
2474,PER29,97
2474,PER30,98
2474,PER31,116
2474,PER32,112
2474,PER33,106
2474,PER34,93
2474,PER35,83
2474,PER36,69
2474,PER37,51
2474,PER38,34
2474,PER39,25
2474,PER40,13
2474,PER41,6
2474,PER42,2
2474,PER43,1
2474,PER44,NULL
2474,PER45,NULL
2474,PER46,1
2474,PER47,1
2474,PER48,1
2475,PER01,3
2475,PER02,5
2475,PER03,12
2475,PER04,17
2475,PER05,22
2475,PER06,27
2475,PER07,54
2475,PER08,86
2475,PER09,139
2475,PER10,196
2475,PER11,242
2475,PER12,251
2475,PER13,264
2475,PER14,273
2475,PER15,280
2475,PER16,290
2475,PER17,299
2475,PER18,323
2475,PER19,343
2475,PER20,323
2475,PER21,312
2475,PER22,296
2475,PER23,290
2475,PER24,285
2475,PER25,283
2475,PER26,280
2475,PER27,264
2475,PER28,243
2475,PER29,229
2475,PER30,222
2475,PER31,223
2475,PER32,196
2475,PER33,181
2475,PER34,144
2475,PER35,122
2475,PER36,106
2475,PER37,64
2475,PER38,47
2475,PER39,39
2475,PER40,26
2475,PER41,15
2475,PER42,10
2475,PER43,10
2475,PER44,8
2475,PER45,5
2475,PER46,3
2475,PER47,4
2475,PER48,3
2476,PER01,3
2476,PER02,9
2476,PER03,20
2476,PER04,29
2476,PER05,57
2476,PER06,123
2476,PER07,230
2476,PER08,353
2476,PER09,585
2476,PER10,764
2476,PER11,945
2476,PER12,1012
2476,PER13,1077
2476,PER14,1166
2476,PER15,1226
2476,PER16,1242
2476,PER17,1250
2476,PER18,1290
2476,PER19,1308
2476,PER20,1292
2476,PER21,1265
2476,PER22,1269
2476,PER23,1262
2476,PER24,1278
2476,PER25,1228
2476,PER26,1202
2476,PER27,1183
2476,PER28,1074
2476,PER29,1044
2476,PER30,1002
2476,PER31,931
2476,PER32,908
2476,PER33,821
2476,PER34,732
2476,PER35,654
2476,PER36,499
2476,PER37,373
2476,PER38,268
2476,PER39,195
2476,PER40,129
2476,PER41,85
2476,PER42,59
2476,PER43,43
2476,PER44,35
2476,PER45,30
2476,PER46,20
2476,PER47,14
2476,PER48,13
2477,PER01,NULL
2477,PER02,2
2477,PER03,2
2477,PER04,3
2477,PER05,12
2477,PER06,19
2477,PER07,32
2477,PER08,65
2477,PER09,118
2477,PER10,177
2477,PER11,197
2477,PER12,212
2477,PER13,231
2477,PER14,234
2477,PER15,238
2477,PER16,239
2477,PER17,246
2477,PER18,252
2477,PER19,261
2477,PER20,253
2477,PER21,268
2477,PER22,274
2477,PER23,276
2477,PER24,270
2477,PER25,245
2477,PER26,241
2477,PER27,223
2477,PER28,206
2477,PER29,183
2477,PER30,191
2477,PER31,171
2477,PER32,156
2477,PER33,151
2477,PER34,134
2477,PER35,117
2477,PER36,94
2477,PER37,70
2477,PER38,58
2477,PER39,36
2477,PER40,28
2477,PER41,18
2477,PER42,11
2477,PER43,6
2477,PER44,5
2477,PER45,5
2477,PER46,2
2477,PER47,2
2477,PER48,1
2478,PER01,NULL
2478,PER02,1
2478,PER03,3
2478,PER04,3
2478,PER05,3
2478,PER06,10
2478,PER07,18
2478,PER08,33
2478,PER09,57
2478,PER10,80
2478,PER11,101
2478,PER12,112
2478,PER13,117
2478,PER14,121
2478,PER15,121
2478,PER16,124
2478,PER17,123
2478,PER18,126
2478,PER19,121
2478,PER20,119
2478,PER21,115
2478,PER22,117
2478,PER23,125
2478,PER24,125
2478,PER25,126
2478,PER26,120
2478,PER27,111
2478,PER28,100
2478,PER29,90
2478,PER30,86
2478,PER31,73
2478,PER32,68
2478,PER33,50
2478,PER34,43
2478,PER35,45
2478,PER36,34
2478,PER37,25
2478,PER38,22
2478,PER39,22
2478,PER40,13
2478,PER41,10
2478,PER42,8
2478,PER43,6
2478,PER44,1
2478,PER45,1
2478,PER46,NULL
2478,PER47,NULL
2478,PER48,NULL
2479,PER01,2
2479,PER02,2
2479,PER03,6
2479,PER04,7
2479,PER05,10
2479,PER06,12
2479,PER07,19
2479,PER08,39
2479,PER09,76
2479,PER10,124
2479,PER11,152
2479,PER12,159
2479,PER13,167
2479,PER14,176
2479,PER15,174
2479,PER16,182
2479,PER17,184
2479,PER18,199
2479,PER19,231
2479,PER20,241
2479,PER21,215
2479,PER22,192
2479,PER23,185
2479,PER24,196
2479,PER25,169
2479,PER26,146
2479,PER27,120
2479,PER28,112
2479,PER29,111
2479,PER30,139
2479,PER31,122
2479,PER32,130
2479,PER33,118
2479,PER34,117
2479,PER35,88
2479,PER36,101
2479,PER37,69
2479,PER38,56
2479,PER39,40
2479,PER40,25
2479,PER41,19
2479,PER42,7
2479,PER43,10
2479,PER44,10
2479,PER45,10
2479,PER46,9
2479,PER47,8
2479,PER48,8
2480,PER01,1
2480,PER02,3
2480,PER03,3
2480,PER04,4
2480,PER05,7
2480,PER06,18
2480,PER07,34
2480,PER08,51
2480,PER09,96
2480,PER10,152
2480,PER11,185
2480,PER12,203
2480,PER13,227
2480,PER14,230
2480,PER15,242
2480,PER16,250
2480,PER17,250
2480,PER18,272
2480,PER19,306
2480,PER20,324
2480,PER21,314
2480,PER22,281
2480,PER23,259
2480,PER24,252
2480,PER25,251
2480,PER26,242
2480,PER27,218
2480,PER28,213
2480,PER29,191
2480,PER30,174
2480,PER31,172
2480,PER32,151
2480,PER33,138
2480,PER34,135
2480,PER35,98
2480,PER36,86
2480,PER37,72
2480,PER38,54
2480,PER39,44
2480,PER40,20
2480,PER41,15
2480,PER42,16
2480,PER43,13
2480,PER44,8
2480,PER45,5
2480,PER46,4
2480,PER47,3
2480,PER48,1
2481,PER01,1
2481,PER02,4
2481,PER03,6
2481,PER04,11
2481,PER05,17
2481,PER06,30
2481,PER07,62
2481,PER08,97
2481,PER09,140
2481,PER10,175
2481,PER11,213
2481,PER12,240
2481,PER13,277
2481,PER14,286
2481,PER15,311
2481,PER16,321
2481,PER17,339
2481,PER18,372
2481,PER19,392
2481,PER20,393
2481,PER21,370
2481,PER22,356
2481,PER23,346
2481,PER24,332
2481,PER25,315
2481,PER26,303
2481,PER27,297
2481,PER28,273
2481,PER29,243
2481,PER30,226
2481,PER31,199
2481,PER32,195
2481,PER33,170
2481,PER34,141
2481,PER35,108
2481,PER36,93
2481,PER37,62
2481,PER38,56
2481,PER39,42
2481,PER40,27
2481,PER41,19
2481,PER42,13
2481,PER43,7
2481,PER44,3
2481,PER45,6
2481,PER46,6
2481,PER47,3
2481,PER48,2
2482,PER01,6
2482,PER02,14
2482,PER03,26
2482,PER04,38
2482,PER05,85
2482,PER06,147
2482,PER07,240
2482,PER08,360
2482,PER09,516
2482,PER10,613
2482,PER11,703
2482,PER12,769
2482,PER13,826
2482,PER14,856
2482,PER15,894
2482,PER16,904
2482,PER17,913
2482,PER18,960
2482,PER19,954
2482,PER20,942
2482,PER21,962
2482,PER22,955
2482,PER23,940
2482,PER24,910
2482,PER25,879
2482,PER26,837
2482,PER27,776
2482,PER28,703
2482,PER29,613
2482,PER30,528
2482,PER31,425
2482,PER32,324
2482,PER33,233
2482,PER34,177
2482,PER35,125
2482,PER36,92
2482,PER37,69
2482,PER38,58
2482,PER39,47
2482,PER40,37
2482,PER41,24
2482,PER42,17
2482,PER43,11
2482,PER44,9
2482,PER45,7
2482,PER46,5
2482,PER47,3
2482,PER48,2
2483,PER01,NULL
2483,PER02,3
2483,PER03,4
2483,PER04,8
2483,PER05,16
2483,PER06,28
2483,PER07,49
2483,PER08,84
2483,PER09,136
2483,PER10,190
2483,PER11,217
2483,PER12,226
2483,PER13,232
2483,PER14,233
2483,PER15,245
2483,PER16,244
2483,PER17,244
2483,PER18,242
2483,PER19,234
2483,PER20,238
2483,PER21,249
2483,PER22,253
2483,PER23,248
2483,PER24,245
2483,PER25,240
2483,PER26,225
2483,PER27,209
2483,PER28,192
2483,PER29,175
2483,PER30,147
2483,PER31,123
2483,PER32,87
2483,PER33,76
2483,PER34,57
2483,PER35,49
2483,PER36,47
2483,PER37,39
2483,PER38,27
2483,PER39,24
2483,PER40,20
2483,PER41,15
2483,PER42,11
2483,PER43,8
2483,PER44,5
2483,PER45,2
2483,PER46,2
2483,PER47,1
2483,PER48,NULL
2484,PER01,1
2484,PER02,4
2484,PER03,12
2484,PER04,32
2484,PER05,67
2484,PER06,126
2484,PER07,208
2484,PER08,324
2484,PER09,472
2484,PER10,638
2484,PER11,766
2484,PER12,835
2484,PER13,864
2484,PER14,905
2484,PER15,970
2484,PER16,971
2484,PER17,999
2484,PER18,1061
2484,PER19,1074
2484,PER20,1085
2484,PER21,1055
2484,PER22,1025
2484,PER23,1036
2484,PER24,995
2484,PER25,965
2484,PER26,908
2484,PER27,884
2484,PER28,819
2484,PER29,738
2484,PER30,676
2484,PER31,584
2484,PER32,508
2484,PER33,434
2484,PER34,400
2484,PER35,312
2484,PER36,238
2484,PER37,187
2484,PER38,136
2484,PER39,102
2484,PER40,78
2484,PER41,59
2484,PER42,49
2484,PER43,37
2484,PER44,26
2484,PER45,18
2484,PER46,13
2484,PER47,5
2484,PER48,2
2485,PER01,4
2485,PER02,6
2485,PER03,12
2485,PER04,22
2485,PER05,47
2485,PER06,87
2485,PER07,162
2485,PER08,246
2485,PER09,355
2485,PER10,443
2485,PER11,515
2485,PER12,554
2485,PER13,598
2485,PER14,619
2485,PER15,623
2485,PER16,629
2485,PER17,632
2485,PER18,650
2485,PER19,636
2485,PER20,649
2485,PER21,675
2485,PER22,669
2485,PER23,668
2485,PER24,642
2485,PER25,618
2485,PER26,588
2485,PER27,566
2485,PER28,515
2485,PER29,453
2485,PER30,383
2485,PER31,308
2485,PER32,215
2485,PER33,165
2485,PER34,127
2485,PER35,108
2485,PER36,80
2485,PER37,66
2485,PER38,51
2485,PER39,44
2485,PER40,36
2485,PER41,18
2485,PER42,14
2485,PER43,8
2485,PER44,4
2485,PER45,2
2485,PER46,2
2485,PER47,3
2485,PER48,1
2486,PER01,4
2486,PER02,9
2486,PER03,26
2486,PER04,44
2486,PER05,116
2486,PER06,226
2486,PER07,342
2486,PER08,510
2486,PER09,759
2486,PER10,979
2486,PER11,1187
2486,PER12,1314
2486,PER13,1521
2486,PER14,1644
2486,PER15,1733
2486,PER16,1760
2486,PER17,1789
2486,PER18,1834
2486,PER19,1816
2486,PER20,1796
2486,PER21,1803
2486,PER22,1817
2486,PER23,1817
2486,PER24,1788
2486,PER25,1777
2486,PER26,1801
2486,PER27,1798
2486,PER28,1758
2486,PER29,1816
2486,PER30,1867
2486,PER31,1913
2486,PER32,1985
2486,PER33,1983
2486,PER34,1781
2486,PER35,1522
2486,PER36,1213
2486,PER37,937
2486,PER38,678
2486,PER39,475
2486,PER40,291
2486,PER41,193
2486,PER42,135
2486,PER43,97
2486,PER44,72
2486,PER45,50
2486,PER46,36
2486,PER47,24
2486,PER48,14
2487,PER01,NULL
2487,PER02,NULL
2487,PER03,NULL
2487,PER04,1
2487,PER05,1
2487,PER06,6
2487,PER07,12
2487,PER08,21
2487,PER09,34
2487,PER10,51
2487,PER11,62
2487,PER12,64
2487,PER13,77
2487,PER14,83
2487,PER15,94
2487,PER16,101
2487,PER17,119
2487,PER18,155
2487,PER19,205
2487,PER20,216
2487,PER21,194
2487,PER22,150
2487,PER23,125
2487,PER24,110
2487,PER25,108
2487,PER26,103
2487,PER27,99
2487,PER28,102
2487,PER29,93
2487,PER30,94
2487,PER31,97
2487,PER32,97
2487,PER33,84
2487,PER34,85
2487,PER35,74
2487,PER36,59
2487,PER37,39
2487,PER38,36
2487,PER39,26
2487,PER40,21
2487,PER41,12
2487,PER42,3
2487,PER43,3
2487,PER44,3
2487,PER45,4
2487,PER46,4
2487,PER47,4
2487,PER48,3
2488,PER03,1
2488,PER04,1
2488,PER05,1
2488,PER06,2
2488,PER07,7
2488,PER08,12
2488,PER09,22
2488,PER10,28
2488,PER11,27
2488,PER12,27
2488,PER13,29
2488,PER14,27
2488,PER15,30
2488,PER16,32
2488,PER17,42
2488,PER18,78
2488,PER19,110
2488,PER20,113
2488,PER21,92
2488,PER22,66
2488,PER23,60
2488,PER24,51
2488,PER25,47
2488,PER26,39
2488,PER27,31
2488,PER28,30
2488,PER29,29
2488,PER30,27
2488,PER31,27
2488,PER32,27
2488,PER33,27
2488,PER34,25
2488,PER35,25
2488,PER36,22
2488,PER37,17
2488,PER38,15
2488,PER39,6
2488,PER40,2
2488,PER41,1
2488,PER42,2
2488,PER43,2
2488,PER44,1
2488,PER46,1
2488,PER47,1
2488,PER48,1
2489,PER01,2
2489,PER02,9
2489,PER03,16
2489,PER04,25
2489,PER05,34
2489,PER06,62
2489,PER07,134
2489,PER08,320
2489,PER09,666
2489,PER10,1108
2489,PER11,1245
2489,PER12,1270
2489,PER13,1322
2489,PER14,1334
2489,PER15,1403
2489,PER16,1420
2489,PER17,1441
