FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
Riverdale,WCherokee,1,0,0,1,1,0,2,1,0,1,2,3
Riverdale,NCherokee,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,ECentCherokee,2,0,0,4,6,0,6,6,0,2,10,12
Riverdale,Woodstock,23,6,0,9,11,0,32,17,0,29,20,49
Riverdale,Airport,3402,556,110,2968,6063,96,6370,6619,206,4068,9127,13195
Riverdale,NEClayton,4674,991,53,5619,14525,104,10293,15516,157,5718,20248,25966
Riverdale,Riverdale,10546,2091,86,26853,65884,408,37399,67975,494,12723,93145,105868
Riverdale,SClayton,4103,802,33,5499,14752,76,9602,15554,109,4938,20327,25265
Riverdale,NWCobb,79,24,0,25,60,8,104,84,8,103,93,196
Riverdale,NECobb,96,14,0,12,74,0,108,88,0,110,86,196
Riverdale,SWCobb,68,12,0,14,68,0,82,80,0,80,82,162
Riverdale,Marietta,126,32,5,40,46,6,166,78,11,163,92,255
Riverdale,Cumberland,663,134,25,56,132,2,719,266,27,822,190,1012
Riverdale,SCobb,293,60,1,60,130,1,353,190,2,354,191,545
Riverdale,Chamblee,450,138,63,52,141,13,502,279,76,651,206,857
Riverdale,NWDeKalb,528,134,24,99,295,11,627,429,35,686,405,1091
Riverdale,NEDeKalb,322,80,13,67,150,11,389,230,24,415,228,643
Riverdale,Atlanta-DeKalb,121,28,12,39,123,2,160,151,14,161,164,325
Riverdale,Decatur,119,23,22,32,56,7,151,79,29,164,95,259
Riverdale,SWDeKalb,299,61,6,129,293,1,428,354,7,366,423,789
Riverdale,SEDeKalb,161,32,5,56,158,2,217,190,7,198,216,414
Riverdale,SDeKalb,505,114,2,262,622,4,767,736,6,621,888,1509
Riverdale,WDouglas,121,20,0,30,123,0,151,143,0,141,153,294
Riverdale,EDouglas,122,34,0,36,187,0,158,221,0,156,223,379
Riverdale,WFayette,758,140,1,364,1096,1,1122,1236,2,899,1461,2360
Riverdale,EFayette,2360,444,2,2974,8408,4,5334,8852,6,2806,11386,14192
Riverdale,NGwinnett,19,3,0,9,6,0,28,9,0,22,15,37
Riverdale,CentGwinnett,66,24,0,19,70,0,85,94,0,90,89,179
Riverdale,EGwinnett,14,4,0,3,4,0,17,8,0,18,7,25
Riverdale,Norcross,173,53,4,24,62,0,197,115,4,230,86,316
Riverdale,Lilburn,42,6,0,8,30,0,50,36,0,48,38,86
Riverdale,Snellville,48,6,0,14,24,0,62,30,0,54,38,92
Riverdale,NHenry,813,186,2,634,1900,0,1447,2086,2,1001,2534,3535
Riverdale,EHenry,253,48,0,106,224,0,359,272,0,301,330,631
Riverdale,SHenry,890,176,2,339,1002,1,1229,1178,3,1068,1342,2410
Riverdale,SRockdale,97,14,0,30,86,0,127,100,0,111,116,227
Riverdale,NRockdale,86,20,0,18,22,0,104,42,0,106,40,146
Riverdale,NBarrow,0,0,0,1,10,0,1,10,0,0,11,11
Riverdale,SBarrow,1,0,0,0,1,0,1,1,0,1,1,2
Riverdale,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,SWBartow,0,0,0,1,0,0,1,0,0,0,1,1
Riverdale,Cartersville,2,2,0,0,1,0,2,3,0,4,1,5
Riverdale,NECarroll,13,5,0,2,22,0,15,27,0,18,24,42
Riverdale,WCarroll,3,0,0,3,2,0,6,2,0,3,5,8
Riverdale,CentralCarroll,27,8,0,18,74,0,45,82,0,35,92,127
Riverdale,SECarroll,5,3,0,5,17,0,10,20,0,8,22,30
Riverdale,WCoweta,59,11,0,16,71,0,75,82,0,70,87,157
Riverdale,NCoweta,422,91,2,139,273,0,561,364,2,515,412,927
Riverdale,SCoweta,31,5,0,12,26,0,43,31,0,36,38,74
Riverdale,SECoweta,118,16,0,50,130,0,168,146,0,134,180,314
Riverdale,NForsyth,0,0,0,1,3,0,1,3,0,0,4,4
Riverdale,Cumming,8,0,1,5,12,0,13,12,1,9,17,26
Riverdale,SForsyth,9,5,0,2,17,0,11,22,0,14,19,33
Riverdale,NHall,0,0,0,0,0,0,0,0,0,0,0,0
Riverdale,Gainesville,0,0,0,0,1,0,0,1,0,0,1,1
Riverdale,SHall,1,0,0,1,5,0,2,5,0,1,6,7
Riverdale,WNewton,116,26,0,37,34,0,153,60,0,142,71,213
Riverdale,ENewton,1,1,0,1,12,0,2,13,0,2,13,15
Riverdale,NPaulding,5,0,0,2,0,0,7,0,0,5,2,7
Riverdale,WPaulding,2,2,0,1,1,0,3,3,0,4,2,6
Riverdale,EPaulding,48,13,0,16,52,0,64,65,0,61,68,129
Riverdale,NSpalding,203,57,0,73,158,0,276,215,0,260,231,491
Riverdale,SSpalding,143,19,0,23,30,0,166,49,0,162,53,215
Riverdale,WWalton,18,3,0,3,14,0,21,17,0,21,17,38
Riverdale,EWalton,7,3,0,2,4,0,9,7,0,10,6,16
SClayton,NFulton,78,31,0,19,15,1,97,46,1,109,35,144
SClayton,Roswell,55,22,0,16,36,0,71,58,0,77,52,129
SClayton,SandySprings,337,102,28,43,70,7,380,172,35,467,120,587
SClayton,Buckhead,629,183,58,70,203,6,699,386,64,870,279,1149
SClayton,NWAtlanta,355,89,15,53,83,3,408,172,18,459,139,598
SClayton,NEAtlanta,976,249,85,263,679,46,1239,928,131,1310,988,2298
SClayton,SWAtlanta,446,87,7,147,377,22,593,464,29,540,546,1086
SClayton,CBDAtlanta,1283,282,374,282,687,95,1565,969,469,1939,1064,3003
SClayton,SEAtlanta,873,168,12,390,898,18,1263,1066,30,1053,1306,2359
SClayton,SFulton,293,47,0,74,129,0,367,176,0,340,203,543
SClayton,Tri-Cities,1546,334,21,429,1111,6,1975,1445,27,1901,1546,3447
SClayton,Shannon,1007,188,1,632,1541,5,1639,1729,6,1196,2178,3374
SClayton,WCherokee,4,0,0,1,0,0,5,0,0,4,1,5
SClayton,NCherokee,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,ECentCherokee,7,3,0,4,7,0,11,10,0,10,11,21
SClayton,Woodstock,13,8,0,5,21,0,18,29,0,21,26,47
SClayton,Airport,1343,265,67,356,767,8,1699,1032,75,1675,1131,2806
SClayton,NEClayton,7176,1427,52,8945,21114,104,16121,22541,156,8655,30163,38818
SClayton,Riverdale,3993,805,27,5479,15063,67,9472,15868,94,4825,20609,25434
SClayton,SClayton,18205,3571,150,31547,69842,225,49752,73413,375,21926,101614,123540
SClayton,NWCobb,60,19,0,27,44,0,87,63,0,79,71,150
SClayton,NECobb,98,35,0,20,60,0,118,95,0,133,80,213
SClayton,SWCobb,39,16,0,9,15,0,48,31,0,55,24,79
SClayton,Marietta,99,42,0,24,67,1,123,109,1,141,92,233
SClayton,Cumberland,441,126,10,62,110,1,503,236,11,577,173,750
SClayton,SCobb,183,22,1,27,80,0,210,102,1,206,107,313
SClayton,Chamblee,342,111,20,52,96,1,394,207,21,473,149,622
SClayton,NWDeKalb,487,81,4,103,196,5,590,277,9,572,304,876
SClayton,NEDeKalb,356,76,2,69,130,2,425,206,4,434,201,635
SClayton,Atlanta-DeKalb,118,24,4,33,91,1,151,115,5,146,125,271
SClayton,Decatur,111,14,5,32,97,4,143,111,9,130,133,263
SClayton,SWDeKalb,311,46,2,105,263,1,416,309,3,359,369,728
SClayton,SEDeKalb,185,36,0,69,109,0,254,145,0,221,178,399
SClayton,SDeKalb,753,157,0,349,1022,3,1102,1179,3,910,1374,2284
SClayton,WDouglas,91,20,0,28,21,0,119,41,0,111,49,160
SClayton,EDouglas,117,20,0,42,67,0,159,87,0,137,109,246
SClayton,WFayette,1142,227,0,531,1166,1,1673,1393,1,1369,1698,3067
SClayton,EFayette,3253,632,9,3476,9214,6,6729,9846,15,3894,12696,16590
SClayton,NGwinnett,16,4,0,11,14,0,27,18,0,20,25,45
SClayton,CentGwinnett,95,25,1,15,38,0,110,63,1,121,53,174
SClayton,EGwinnett,11,5,0,7,7,0,18,12,0,16,14,30
SClayton,Norcross,178,42,2,23,57,0,201,99,2,222,80,302
SClayton,Lilburn,59,15,0,9,11,0,68,26,0,74,20,94
SClayton,Snellville,70,8,0,15,20,0,85,28,0,78,35,113
SClayton,NHenry,3454,725,17,4854,12507,5,8308,13232,22,4196,17366,21562
SClayton,EHenry,836,161,0,402,1190,1,1238,1351,1,997,1593,2590
SClayton,SHenry,3898,758,5,2748,7857,10,6646,8615,15,4661,10615,15276
SClayton,SRockdale,223,53,1,87,212,1,310,265,2,277,300,577
SClayton,NRockdale,194,54,0,28,98,0,222,152,0,248,126,374
SClayton,NBarrow,1,0,0,0,2,0,1,2,0,1,2,3
SClayton,SBarrow,5,0,0,1,1,0,6,1,0,5,2,7
SClayton,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,SWBartow,1,0,0,1,8,0,2,8,0,1,9,10
SClayton,Cartersville,4,0,0,2,13,0,6,13,0,4,15,19
SClayton,NECarroll,14,2,0,1,14,0,15,16,0,16,15,31
SClayton,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
SClayton,CentralCarroll,22,4,0,14,12,0,36,16,0,26,26,52
SClayton,SECarroll,2,2,0,3,5,0,5,7,0,4,8,12
SClayton,WCoweta,74,20,0,12,11,0,86,31,0,94,23,117
SClayton,NCoweta,451,87,0,105,275,1,556,362,1,538,381,919
SClayton,SCoweta,37,7,0,16,12,0,53,19,0,44,28,72
SClayton,SECoweta,183,28,0,66,150,0,249,178,0,211,216,427
SClayton,NForsyth,0,0,0,1,0,0,1,0,0,0,1,1
SClayton,Cumming,4,0,0,2,2,0,6,2,0,4,4,8
SClayton,SForsyth,12,8,0,2,2,0,14,10,0,20,4,24
SClayton,NHall,1,0,0,0,0,0,1,0,0,1,0,1
SClayton,Gainesville,0,0,0,3,0,0,3,0,0,0,3,3
SClayton,SHall,3,0,0,1,1,0,4,1,0,3,2,5
SClayton,WNewton,288,61,0,70,165,0,358,226,0,349,235,584
SClayton,ENewton,18,3,0,6,3,0,24,6,0,21,9,30
SClayton,NPaulding,2,0,0,0,2,0,2,2,0,2,2,4
SClayton,WPaulding,2,0,0,0,1,0,2,1,0,2,1,3
SClayton,EPaulding,35,7,0,15,9,0,50,16,0,42,24,66
SClayton,NSpalding,902,163,1,418,832,1,1320,995,2,1066,1251,2317
SClayton,SSpalding,433,73,0,122,304,0,555,377,0,506,426,932
SClayton,WWalton,36,1,0,10,22,0,46,23,0,37,32,69
SClayton,EWalton,15,4,0,7,22,0,22,26,0,19,29,48
NWCobb,NFulton,1715,332,5,457,904,31,2172,1236,36,2052,1392,3444
NWCobb,Roswell,1321,251,0,453,1070,27,1774,1321,27,1572,1550,3122
NWCobb,SandySprings,2195,383,22,397,812,21,2592,1195,43,2600,1230,3830
NWCobb,Buckhead,1827,352,41,373,902,22,2200,1254,63,2220,1297,3517
NWCobb,NWAtlanta,723,162,5,124,210,8,847,372,13,890,342,1232
NWCobb,NEAtlanta,1335,288,53,214,463,54,1549,751,107,1676,731,2407
NWCobb,SWAtlanta,440,77,16,139,177,25,579,254,41,533,341,874
NWCobb,CBDAtlanta,1078,258,200,144,333,19,1222,591,219,1536,496,2032
NWCobb,SEAtlanta,257,66,8,79,76,12,336,142,20,331,167,498
NWCobb,SFulton,280,44,0,66,135,1,346,179,1,324,202,526
NWCobb,Tri-Cities,339,81,13,52,115,10,391,196,23,433,177,610
NWCobb,Shannon,141,38,0,75,81,4,216,119,4,179,160,339
NWCobb,WCherokee,541,85,0,256,505,3,797,590,3,626,764,1390
NWCobb,NCherokee,180,30,0,80,161,2,260,191,2,210,243,453
NWCobb,ECentCherokee,3325,584,3,1692,3758,47,5017,4342,50,3912,5497,9409
NWCobb,Woodstock,11075,2021,32,11639,30397,224,22714,32418,256,13128,42260,55388
NWCobb,Airport,141,41,20,17,25,1,158,66,21,202,43,245
NWCobb,NEClayton,198,58,1,46,54,1,244,112,2,257,101,358
NWCobb,Riverdale,66,21,0,31,56,7,97,77,7,87,94,181
NWCobb,SClayton,64,21,0,26,46,0,90,67,0,85,72,157
NWCobb,NWCobb,68455,12713,252,116222,233899,1116,184677,246612,1368,81420,351237,432657
NWCobb,NECobb,11951,2093,38,11899,24268,274,23850,26361,312,14082,36441,50523
NWCobb,SWCobb,4316,817,3,5022,13773,37,9338,14590,40,5136,18832,23968
NWCobb,Marietta,11565,2133,94,11280,22174,204,22845,24307,298,13792,33658,47450
NWCobb,Cumberland,6892,1215,90,2170,4637,125,9062,5852,215,8197,6932,15129
NWCobb,SCobb,2232,451,9,1402,3304,24,3634,3755,33,2692,4730,7422
NWCobb,Chamblee,1252,214,22,191,326,17,1443,540,39,1488,534,2022
NWCobb,NWDeKalb,580,133,5,112,238,5,692,371,10,718,355,1073
NWCobb,NEDeKalb,364,79,2,94,127,11,458,206,13,445,232,677
NWCobb,Atlanta-DeKalb,89,20,2,23,32,3,112,52,5,111,58,169
NWCobb,Decatur,75,17,4,19,34,0,94,51,4,96,53,149
NWCobb,SWDeKalb,120,28,3,40,78,9,160,106,12,151,127,278
NWCobb,SEDeKalb,46,16,1,34,63,6,80,79,7,63,103,166
NWCobb,SDeKalb,139,38,1,60,119,3,199,157,4,178,182,360
NWCobb,WDouglas,461,83,0,125,266,5,586,349,5,544,396,940
NWCobb,EDouglas,1062,205,0,307,690,9,1369,895,9,1267,1006,2273
NWCobb,WFayette,43,10,0,30,25,0,73,35,0,53,55,108
NWCobb,EFayette,35,7,0,20,71,2,55,78,2,42,93,135
NWCobb,NGwinnett,110,12,0,74,93,3,184,105,3,122,170,292
NWCobb,CentGwinnett,323,48,1,108,122,11,431,170,12,372,241,613
NWCobb,EGwinnett,36,2,0,26,19,2,62,21,2,38,47,85
NWCobb,Norcross,628,115,1,165,186,24,793,301,25,744,375,1119
NWCobb,Lilburn,94,14,0,42,42,3,136,56,3,108,87,195
NWCobb,Snellville,74,16,0,49,38,5,123,54,5,90,92,182
NWCobb,NHenry,47,14,0,14,26,5,61,40,5,61,45,106
NWCobb,EHenry,9,1,0,10,3,0,19,4,0,10,13,23
NWCobb,SHenry,31,12,0,8,10,0,39,22,0,43,18,61
NWCobb,SRockdale,9,2,0,7,20,3,16,22,3,11,30,41
NWCobb,NRockdale,9,4,0,11,10,1,20,14,1,13,22,35
NWCobb,NBarrow,12,1,0,4,2,0,16,3,0,13,6,19
NWCobb,SBarrow,0,1,0,3,10,0,3,11,0,1,13,14
NWCobb,NWBartow,483,96,0,139,239,1,622,335,1,579,379,958
NWCobb,NEBartow,536,91,0,203,445,1,739,536,1,627,649,1276
NWCobb,SWBartow,891,178,0,371,864,1,1262,1042,1,1069,1236,2305
NWCobb,Cartersville,4830,940,2,3292,7738,14,8122,8678,16,5772,11044,16816
NWCobb,NECarroll,269,39,0,40,104,0,309,143,0,308,144,452
NWCobb,WCarroll,20,3,0,7,24,0,27,27,0,23,31,54
NWCobb,CentralCarroll,156,27,0,30,58,0,186,85,0,183,88,271
NWCobb,SECarroll,12,3,0,7,17,0,19,20,0,15,24,39
NWCobb,WCoweta,13,3,0,1,2,0,14,5,0,16,3,19
NWCobb,NCoweta,51,10,0,27,54,0,78,64,0,61,81,142
NWCobb,SCoweta,1,0,0,1,1,0,2,1,0,1,2,3
NWCobb,SECoweta,8,0,0,1,1,0,9,1,0,8,2,10
NWCobb,NForsyth,107,25,0,44,40,0,151,65,0,132,84,216
NWCobb,Cumming,291,67,0,112,173,6,403,240,6,358,291,649
NWCobb,SForsyth,255,51,1,62,112,3,317,163,4,307,177,484
NWCobb,NHall,7,2,0,6,5,0,13,7,0,9,11,20
NWCobb,Gainesville,16,1,0,8,9,0,24,10,0,17,17,34
NWCobb,SHall,12,2,0,5,14,0,17,16,0,14,19,33
NWCobb,WNewton,13,2,0,8,10,0,21,12,0,15,18,33
NWCobb,ENewton,0,0,0,0,1,0,0,1,0,0,1,1
NWCobb,NPaulding,3342,606,0,3649,10882,4,6991,11488,4,3948,14535,18483
NWCobb,WPaulding,386,63,0,141,403,0,527,466,0,449,544,993
NWCobb,EPaulding,4686,887,0,3337,9691,6,8023,10578,6,5573,13034,18607
NWCobb,NSpalding,6,1,0,2,0,0,8,1,0,7,2,9
NWCobb,SSpalding,3,0,0,1,0,0,4,0,0,3,1,4
NWCobb,WWalton,6,2,0,4,0,0,10,2,0,8,4,12
NWCobb,EWalton,3,1,0,1,0,0,4,1,0,4,1,5
NECobb,NFulton,5622,1031,7,3099,9055,8,8721,10086,15,6660,12162,18822
NECobb,Roswell,6006,1101,22,6377,16680,15,12383,17781,37,7129,23072,30201
NECobb,SandySprings,7311,1273,65,5317,11718,43,12628,12991,108,8649,17078,25727
NECobb,Buckhead,2674,443,83,978,2543,16,3652,2986,99,3200,3537,6737
NECobb,NWAtlanta,739,161,6,214,466,2,953,627,8,906,682,1588
NECobb,NEAtlanta,1573,332,99,420,1055,41,1993,1387,140,2004,1516,3520
NECobb,SWAtlanta,468,85,5,159,358,5,627,443,10,558,522,1080
NECobb,CBDAtlanta,1230,258,321,227,638,50,1457,896,371,1809,915,2724
NECobb,SEAtlanta,229,51,3,73,207,2,302,258,5,283,282,565
NECobb,SFulton,196,30,0,34,69,0,230,99,0,226,103,329
NECobb,Tri-Cities,340,104,6,45,130,0,385,234,6,450,175,625
NECobb,Shannon,154,28,1,33,105,1,187,133,2,183,139,322
NECobb,WCherokee,380,69,0,117,310,0,497,379,0,449,427,876
NECobb,NCherokee,118,18,0,47,98,0,165,116,0,136,145,281
NECobb,ECentCherokee,2713,485,0,1194,3605,0,3907,4090,0,3198,4799,7997
NECobb,Woodstock,7057,1280,0,6956,18844,1,14013,20124,1,8337,25801,34138
NECobb,Airport,145,31,32,11,21,0,156,52,32,208,32,240
NECobb,NEClayton,204,53,0,45,92,0,249,145,0,257,137,394
NECobb,Riverdale,92,18,0,20,62,0,112,80,0,110,82,192
NECobb,SClayton,105,30,0,16,52,0,121,82,0,135,68,203
NECobb,NWCobb,12405,2236,38,12039,24814,274,24444,27050,312,14679,37127,51806
NECobb,NECobb,40630,7279,13,82247,174069,35,122877,181348,48,47922,256351,304273
NECobb,SWCobb,1553,267,1,807,2182,0,2360,2449,1,1821,2989,4810
NECobb,Marietta,10958,1885,77,13193,22746,218,24151,24631,295,12920,36157,49077
NECobb,Cumberland,11414,1955,94,9213,18996,85,20627,20951,179,13463,28294,41757
NECobb,SCobb,1799,347,11,1067,2643,4,2866,2990,15,2157,3714,5871
NECobb,Chamblee,3091,549,37,1479,3624,20,4570,4173,57,3677,5123,8800
NECobb,NWDeKalb,724,138,11,200,382,1,924,520,12,873,583,1456
NECobb,NEDeKalb,726,107,1,222,547,5,948,654,6,834,774,1608
NECobb,Atlanta-DeKalb,89,18,1,23,55,0,112,73,1,108,78,186
NECobb,Decatur,71,14,5,27,17,2,98,31,7,90,46,136
NECobb,SWDeKalb,163,35,2,41,134,0,204,169,2,200,175,375
NECobb,SEDeKalb,103,27,0,38,75,0,141,102,0,130,113,243
NECobb,SDeKalb,166,34,0,41,178,0,207,212,0,200,219,419
NECobb,WDouglas,249,30,0,47,92,0,296,122,0,279,139,418
NECobb,EDouglas,500,74,0,107,264,0,607,338,0,574,371,945
NECobb,WFayette,61,5,0,12,24,0,73,29,0,66,36,102
NECobb,EFayette,66,8,0,19,50,0,85,58,0,74,69,143
NECobb,NGwinnett,367,51,0,89,155,0,456,206,0,418,244,662
NECobb,CentGwinnett,768,125,1,183,474,1,951,599,2,894,658,1552
NECobb,EGwinnett,110,13,0,16,110,0,126,123,0,123,126,249
NECobb,Norcross,1512,275,0,420,853,1,1932,1128,1,1787,1274,3061
NECobb,Lilburn,225,30,0,48,103,0,273,133,0,255,151,406
NECobb,Snellville,136,27,0,36,84,0,172,111,0,163,120,283
NECobb,NHenry,73,16,0,20,44,0,93,60,0,89,64,153
NECobb,EHenry,43,4,0,9,20,0,52,24,0,47,29,76
NECobb,SHenry,63,19,0,9,78,0,72,97,0,82,87,169
NECobb,SRockdale,23,7,0,7,30,0,30,37,0,30,37,67
NECobb,NRockdale,42,10,0,10,13,0,52,23,0,52,23,75
NECobb,NBarrow,20,5,0,10,6,0,30,11,0,25,16,41
NECobb,SBarrow,15,4,0,11,20,0,26,24,0,19,31,50
NECobb,NWBartow,163,23,0,43,120,0,206,143,0,186,163,349
NECobb,NEBartow,132,20,0,47,107,0,179,127,0,152,154,306
NECobb,SWBartow,208,47,0,78,212,0,286,259,0,255,290,545
NECobb,Cartersville,979,184,0,218,482,0,1197,666,0,1163,700,1863
NECobb,NECarroll,62,8,0,8,46,0,70,54,0,70,54,124
NECobb,WCarroll,4,1,0,3,1,0,7,2,0,5,4,9
NECobb,CentralCarroll,44,4,0,11,24,0,55,28,0,48,35,83
NECobb,SECarroll,4,1,0,1,2,0,5,3,0,5,3,8
NECobb,WCoweta,18,1,0,1,9,0,19,10,0,19,10,29
NECobb,NCoweta,62,9,0,17,22,0,79,31,0,71,39,110
NECobb,SCoweta,3,1,0,1,1,0,4,2,0,4,2,6
NECobb,SECoweta,9,1,0,3,8,0,12,9,0,10,11,21
NECobb,NForsyth,194,37,0,60,193,0,254,230,0,231,253,484
NECobb,Cumming,830,124,0,180,482,0,1010,606,0,954,662,1616
NECobb,SForsyth,722,137,1,160,392,0,882,529,1,860,552,1412
NECobb,NHall,18,5,0,6,10,0,24,15,0,23,16,39
NECobb,Gainesville,56,9,0,16,32,0,72,41,0,65,48,113
NECobb,SHall,48,3,0,13,33,0,61,36,0,51,46,97
NECobb,WNewton,38,12,0,12,10,0,50,22,0,50,22,72
NECobb,ENewton,2,0,0,0,0,0,2,0,0,2,0,2
NECobb,NPaulding,558,105,0,152,384,0,710,489,0,663,536,1199
NECobb,WPaulding,128,19,0,26,72,0,154,91,0,147,98,245
NECobb,EPaulding,1121,194,0,268,751,0,1389,945,0,1315,1019,2334
NECobb,NSpalding,7,1,0,3,4,0,10,5,0,8,7,15
NECobb,SSpalding,9,2,0,3,36,0,12,38,0,11,39,50
NECobb,WWalton,26,1,0,9,29,0,35,30,0,27,38,65
NECobb,EWalton,11,0,0,5,3,0,16,3,0,11,8,19
SWCobb,NFulton,306,48,1,58,117,0,364,165,1,355,175,530
SWCobb,Roswell,220,43,0,50,117,0,270,160,0,263,167,430
SWCobb,SandySprings,807,151,9,144,311,6,951,462,15,967,461,1428
SWCobb,Buckhead,794,154,31,209,596,9,1003,750,40,979,814,1793
SWCobb,NWAtlanta,711,120,8,203,510,6,914,630,14,839,719,1558
SWCobb,NEAtlanta,654,127,22,225,530,29,879,657,51,803,784,1587
SWCobb,SWAtlanta,706,123,5,296,867,9,1002,990,14,834,1172,2006
SWCobb,CBDAtlanta,714,122,147,175,514,48,889,636,195,983,737,1720
SWCobb,SEAtlanta,188,23,2,74,162,2,262,185,4,213,238,451
SWCobb,SFulton,528,100,2,204,463,1,732,563,3,630,668,1298
SWCobb,Tri-Cities,298,56,6,53,108,1,351,164,7,360,162,522
SWCobb,Shannon,183,38,0,44,87,0,227,125,0,221,131,352
SWCobb,WCherokee,25,3,0,13,10,0,38,13,0,28,23,51
SWCobb,NCherokee,12,2,0,3,1,0,15,3,0,14,4,18
SWCobb,ECentCherokee,210,39,0,62,146,0,272,185,0,249,208,457
SWCobb,Woodstock,461,84,0,163,487,0,624,571,0,545,650,1195
SWCobb,Airport,192,33,18,4,26,0,196,59,18,243,30,273
SWCobb,NEClayton,134,24,1,20,21,0,154,45,1,159,41,200
SWCobb,Riverdale,70,12,0,11,43,0,81,55,0,82,54,136
SWCobb,SClayton,51,10,0,8,19,0,59,29,0,61,27,88
SWCobb,NWCobb,4334,863,3,5020,13760,38,9354,14623,41,5200,18818,24018
SWCobb,NECobb,1499,275,1,781,2167,0,2280,2442,1,1775,2948,4723
SWCobb,SWCobb,9752,1977,0,23020,56829,0,32772,58806,0,11729,79849,91578
SWCobb,Marietta,3959,734,24,3725,9890,49,7684,10624,73,4717,13664,18381
SWCobb,Cumberland,3837,738,32,1468,3876,12,5305,4614,44,4607,5356,9963
SWCobb,SCobb,4631,944,24,6857,18680,52,11488,19624,76,5599,25589,31188
SWCobb,Chamblee,456,101,7,88,272,1,544,373,8,564,361,925
SWCobb,NWDeKalb,257,43,7,61,207,0,318,250,7,307,268,575
SWCobb,NEDeKalb,164,28,2,53,62,4,217,90,6,194,119,313
SWCobb,Atlanta-DeKalb,45,7,6,11,21,1,56,28,7,58,33,91
SWCobb,Decatur,40,3,3,12,22,3,52,25,6,46,37,83
SWCobb,SWDeKalb,90,23,1,28,59,2,118,82,3,114,89,203
SWCobb,SEDeKalb,32,7,1,17,50,0,49,57,1,40,67,107
SWCobb,SDeKalb,86,18,0,21,26,3,107,44,3,104,50,154
SWCobb,WDouglas,690,122,0,324,1023,0,1014,1145,0,812,1347,2159
SWCobb,EDouglas,2988,566,5,3361,7608,7,6349,8174,12,3559,10976,14535
SWCobb,WFayette,62,6,0,16,42,0,78,48,0,68,58,126
SWCobb,EFayette,40,8,0,14,13,0,54,21,0,48,27,75
SWCobb,NGwinnett,23,4,0,9,30,0,32,34,0,27,39,66
SWCobb,CentGwinnett,89,20,0,29,41,0,118,61,0,109,70,179
SWCobb,EGwinnett,10,1,0,2,4,0,12,5,0,11,6,17
SWCobb,Norcross,256,46,0,44,87,0,300,133,0,302,131,433
SWCobb,Lilburn,28,5,0,14,16,0,42,21,0,33,30,63
SWCobb,Snellville,25,4,0,6,2,0,31,6,0,29,8,37
SWCobb,NHenry,32,4,0,6,14,0,38,18,0,36,20,56
SWCobb,EHenry,3,1,0,2,1,0,5,2,0,4,3,7
SWCobb,SHenry,19,5,0,8,6,0,27,11,0,24,14,38
SWCobb,SRockdale,10,0,0,3,1,0,13,1,0,10,4,14
SWCobb,NRockdale,14,3,0,1,20,0,15,23,0,17,21,38
SWCobb,NBarrow,4,0,0,0,0,0,4,0,0,4,0,4
SWCobb,SBarrow,3,0,0,2,1,0,5,1,0,3,3,6
SWCobb,NWBartow,39,4,0,9,23,0,48,27,0,43,32,75
SWCobb,NEBartow,36,9,0,7,26,0,43,35,0,45,33,78
SWCobb,SWBartow,70,10,0,33,75,0,103,85,0,80,108,188
SWCobb,Cartersville,296,54,0,100,310,0,396,364,0,350,410,760
SWCobb,NECarroll,184,43,0,34,118,0,218,161,0,227,152,379
SWCobb,WCarroll,27,0,0,4,8,0,31,8,0,27,12,39
SWCobb,CentralCarroll,142,23,0,43,25,0,185,48,0,165,68,233
SWCobb,SECarroll,16,5,0,1,6,0,17,11,0,21,7,28
SWCobb,WCoweta,31,4,0,1,15,0,32,19,0,35,16,51
SWCobb,NCoweta,107,20,0,26,54,0,133,74,0,127,80,207
SWCobb,SCoweta,6,1,0,0,11,0,6,12,0,7,11,18
SWCobb,SECoweta,7,3,0,3,4,0,10,7,0,10,7,17
SWCobb,NForsyth,11,2,0,2,22,0,13,24,0,13,24,37
SWCobb,Cumming,40,5,0,12,40,0,52,45,0,45,52,97
SWCobb,SForsyth,62,3,0,8,30,0,70,33,0,65,38,103
SWCobb,NHall,0,0,0,1,0,0,1,0,0,0,1,1
SWCobb,Gainesville,2,0,0,2,1,0,4,1,0,2,3,5
SWCobb,SHall,2,0,0,1,1,0,3,1,0,2,2,4
SWCobb,WNewton,9,0,0,4,1,0,13,1,0,9,5,14
SWCobb,ENewton,1,0,0,0,0,0,1,0,0,1,0,1
SWCobb,NPaulding,559,122,0,355,1365,0,914,1487,0,681,1720,2401
SWCobb,WPaulding,220,50,0,91,183,0,311,233,0,270,274,544
SWCobb,EPaulding,4019,856,1,4519,13411,1,8538,14267,2,4876,17931,22807
