ZONE,PER,QUANTITY
2159,PER33,81
2159,PER34,92
2159,PER35,57
2159,PER36,47
2159,PER37,35
2159,PER38,33
2159,PER39,25
2159,PER40,12
2159,PER41,6
2159,PER42,5
2159,PER43,5
2159,PER44,3
2159,PER45,7
2159,PER46,8
2159,PER47,5
2159,PER48,NULL
2160,PER01,NULL
2160,PER02,1
2160,PER03,5
2160,PER04,14
2160,PER05,23
2160,PER06,45
2160,PER07,79
2160,PER08,147
2160,PER09,276
2160,PER10,414
2160,PER11,488
2160,PER12,521
2160,PER13,561
2160,PER14,594
2160,PER15,647
2160,PER16,669
2160,PER17,702
2160,PER18,722
2160,PER19,765
2160,PER20,765
2160,PER21,725
2160,PER22,725
2160,PER23,711
2160,PER24,720
2160,PER25,688
2160,PER26,665
2160,PER27,645
2160,PER28,597
2160,PER29,547
2160,PER30,538
2160,PER31,501
2160,PER32,531
2160,PER33,479
2160,PER34,415
2160,PER35,326
2160,PER36,283
2160,PER37,219
2160,PER38,170
2160,PER39,116
2160,PER40,76
2160,PER41,50
2160,PER42,40
2160,PER43,27
2160,PER44,19
2160,PER45,16
2160,PER46,12
2160,PER47,6
2160,PER48,2
2161,PER01,8
2161,PER02,14
2161,PER03,15
2161,PER04,19
2161,PER05,27
2161,PER06,53
2161,PER07,117
2161,PER08,204
2161,PER09,404
2161,PER10,633
2161,PER11,756
2161,PER12,761
2161,PER13,781
2161,PER14,803
2161,PER15,826
2161,PER16,833
2161,PER17,856
2161,PER18,910
2161,PER19,938
2161,PER20,939
2161,PER21,937
2161,PER22,875
2161,PER23,842
2161,PER24,832
2161,PER25,781
2161,PER26,741
2161,PER27,676
2161,PER28,561
2161,PER29,474
2161,PER30,425
2161,PER31,410
2161,PER32,367
2161,PER33,328
2161,PER34,277
2161,PER35,229
2161,PER36,204
2161,PER37,161
2161,PER38,128
2161,PER39,106
2161,PER40,66
2161,PER41,42
2161,PER42,23
2161,PER43,24
2161,PER44,23
2161,PER45,20
2161,PER46,17
2161,PER47,14
2161,PER48,10
2162,PER01,2
2162,PER02,6
2162,PER03,10
2162,PER04,17
2162,PER05,25
2162,PER06,61
2162,PER07,110
2162,PER08,240
2162,PER09,528
2162,PER10,829
2162,PER11,971
2162,PER12,929
2162,PER13,953
2162,PER14,960
2162,PER15,979
2162,PER16,1001
2162,PER17,1046
2162,PER18,1086
2162,PER19,1083
2162,PER20,1088
2162,PER21,1066
2162,PER22,1045
2162,PER23,1061
2162,PER24,1074
2162,PER25,961
2162,PER26,881
2162,PER27,783
2162,PER28,668
2162,PER29,592
2162,PER30,482
2162,PER31,402
2162,PER32,334
2162,PER33,301
2162,PER34,259
2162,PER35,214
2162,PER36,160
2162,PER37,120
2162,PER38,92
2162,PER39,66
2162,PER40,52
2162,PER41,48
2162,PER42,28
2162,PER43,21
2162,PER44,13
2162,PER45,7
2162,PER46,7
2162,PER47,8
2162,PER48,5
2163,PER01,2
2163,PER02,4
2163,PER03,9
2163,PER04,11
2163,PER05,19
2163,PER06,40
2163,PER07,62
2163,PER08,100
2163,PER09,150
2163,PER10,211
2163,PER11,247
2163,PER12,271
2163,PER13,281
2163,PER14,295
2163,PER15,301
2163,PER16,308
2163,PER17,328
2163,PER18,363
2163,PER19,404
2163,PER20,421
2163,PER21,389
2163,PER22,350
2163,PER23,341
2163,PER24,331
2163,PER25,311
2163,PER26,291
2163,PER27,265
2163,PER28,245
2163,PER29,231
2163,PER30,232
2163,PER31,217
2163,PER32,200
2163,PER33,174
2163,PER34,153
2163,PER35,136
2163,PER36,110
2163,PER37,83
2163,PER38,48
2163,PER39,36
2163,PER40,20
2163,PER41,13
2163,PER42,9
2163,PER43,7
2163,PER44,7
2163,PER45,5
2163,PER46,3
2163,PER47,3
2163,PER48,3
2164,PER01,51
2164,PER02,130
2164,PER03,229
2164,PER04,417
2164,PER05,786
2164,PER06,1410
2164,PER07,2229
2164,PER08,3341
2164,PER09,4672
2164,PER10,5798
2164,PER11,6640
2164,PER12,7257
2164,PER13,7651
2164,PER14,7856
2164,PER15,8026
2164,PER16,8111
2164,PER17,8166
2164,PER18,8212
2164,PER19,7951
2164,PER20,7898
2164,PER21,8098
2164,PER22,8225
2164,PER23,8292
2164,PER24,8186
2164,PER25,7938
2164,PER26,7636
2164,PER27,7282
2164,PER28,6681
2164,PER29,5925
2164,PER30,4929
2164,PER31,3939
2164,PER32,2986
2164,PER33,2240
2164,PER34,1707
2164,PER35,1307
2164,PER36,1005
2164,PER37,790
2164,PER38,589
2164,PER39,490
2164,PER40,366
2164,PER41,273
2164,PER42,187
2164,PER43,132
2164,PER44,96
2164,PER45,65
2164,PER46,50
2164,PER47,39
2164,PER48,25
2165,PER01,NULL
2165,PER02,NULL
2165,PER03,2
2165,PER04,3
2165,PER05,6
2165,PER06,18
2165,PER07,22
2165,PER08,34
2165,PER09,51
2165,PER10,82
2165,PER11,104
2165,PER12,107
2165,PER13,116
2165,PER14,126
2165,PER15,131
2165,PER16,139
2165,PER17,174
2165,PER18,240
2165,PER19,272
2165,PER20,280
2165,PER21,268
2165,PER22,210
2165,PER23,189
2165,PER24,154
2165,PER25,147
2165,PER26,129
2165,PER27,116
2165,PER28,108
2165,PER29,95
2165,PER30,89
2165,PER31,86
2165,PER32,77
2165,PER33,78
2165,PER34,77
2165,PER35,73
2165,PER36,62
2165,PER37,56
2165,PER38,42
2165,PER39,28
2165,PER40,19
2165,PER41,8
2165,PER42,4
2165,PER43,4
2165,PER44,4
2165,PER45,3
2165,PER46,2
2165,PER47,2
2165,PER48,2
2166,PER01,NULL
2166,PER02,NULL
2166,PER03,1
2166,PER04,1
2166,PER05,2
2166,PER06,7
2166,PER07,13
2166,PER08,19
2166,PER09,45
2166,PER10,69
2166,PER11,68
2166,PER12,73
2166,PER13,78
2166,PER14,82
2166,PER15,82
2166,PER16,82
2166,PER17,89
2166,PER18,98
2166,PER19,101
2166,PER20,94
2166,PER21,95
2166,PER22,95
2166,PER23,93
2166,PER24,90
2166,PER25,89
2166,PER26,93
2166,PER27,84
2166,PER28,75
2166,PER29,66
2166,PER30,56
2166,PER31,49
2166,PER32,41
2166,PER33,36
2166,PER34,27
2166,PER35,18
2166,PER36,18
2166,PER37,14
2166,PER38,13
2166,PER39,8
2166,PER40,5
2166,PER41,4
2166,PER42,1
2166,PER43,1
2166,PER44,1
2166,PER45,NULL
2166,PER46,NULL
2166,PER47,NULL
2166,PER48,NULL
2167,PER01,25
2167,PER02,45
2167,PER03,75
2167,PER04,128
2167,PER05,208
2167,PER06,356
2167,PER07,661
2167,PER08,1368
2167,PER09,2820
2167,PER10,4164
2167,PER11,4924
2167,PER12,5137
2167,PER13,5346
2167,PER14,5553
2167,PER15,5714
2167,PER16,5899
2167,PER17,6098
2167,PER18,6312
2167,PER19,6346
2167,PER20,6419
2167,PER21,6418
2167,PER22,6411
2167,PER23,6394
2167,PER24,6394
2167,PER25,6064
2167,PER26,5707
2167,PER27,5120
2167,PER28,4544
2167,PER29,4059
2167,PER30,3617
2167,PER31,3138
2167,PER32,2734
2167,PER33,2474
2167,PER34,2173
2167,PER35,1854
2167,PER36,1494
2167,PER37,1203
2167,PER38,1012
2167,PER39,747
2167,PER40,504
2167,PER41,388
2167,PER42,274
2167,PER43,194
2167,PER44,119
2167,PER45,84
2167,PER46,68
2167,PER47,50
2167,PER48,33
2168,PER01,NULL
2168,PER02,1
2168,PER03,8
2168,PER04,16
2168,PER05,36
2168,PER06,74
2168,PER07,138
2168,PER08,210
2168,PER09,341
2168,PER10,444
2168,PER11,554
2168,PER12,630
2168,PER13,646
2168,PER14,679
2168,PER15,707
2168,PER16,721
2168,PER17,754
2168,PER18,817
2168,PER19,839
2168,PER20,871
2168,PER21,825
2168,PER22,780
2168,PER23,749
2168,PER24,729
2168,PER25,727
2168,PER26,693
2168,PER27,668
2168,PER28,608
2168,PER29,527
2168,PER30,454
2168,PER31,374
2168,PER32,292
2168,PER33,229
2168,PER34,191
2168,PER35,157
2168,PER36,116
2168,PER37,90
2168,PER38,76
2168,PER39,60
2168,PER40,47
2168,PER41,36
2168,PER42,30
2168,PER43,14
2168,PER44,11
2168,PER45,9
2168,PER46,8
2168,PER47,8
2168,PER48,5
2169,PER01,48
2169,PER02,93
2169,PER03,151
2169,PER04,268
2169,PER05,392
2169,PER06,714
2169,PER07,1757
2169,PER08,4554
2169,PER09,10932
2169,PER10,17839
2169,PER11,20623
2169,PER12,20862
2169,PER13,20807
2169,PER14,20757
2169,PER15,20794
2169,PER16,20797
2169,PER17,20902
2169,PER18,21077
2169,PER19,20985
2169,PER20,21011
2169,PER21,21001
2169,PER22,20934
2169,PER23,21125
2169,PER24,21161
2169,PER25,18825
2169,PER26,16943
2169,PER27,14165
2169,PER28,11305
2169,PER29,9096
2169,PER30,7682
2169,PER31,6319
2169,PER32,4995
2169,PER33,4074
2169,PER34,3307
2169,PER35,2635
2169,PER36,2045
2169,PER37,1585
2169,PER38,1252
2169,PER39,951
2169,PER40,749
2169,PER41,574
2169,PER42,481
2169,PER43,380
2169,PER44,308
2169,PER45,259
2169,PER46,204
2169,PER47,137
2169,PER48,85
2170,PER01,NULL
2170,PER02,3
2170,PER03,7
2170,PER04,10
2170,PER05,19
2170,PER06,28
2170,PER07,48
2170,PER08,85
2170,PER09,132
2170,PER10,173
2170,PER11,198
2170,PER12,211
2170,PER13,231
2170,PER14,253
2170,PER15,267
2170,PER16,276
2170,PER17,305
2170,PER18,363
2170,PER19,390
2170,PER20,406
2170,PER21,351
2170,PER22,316
2170,PER23,305
2170,PER24,297
2170,PER25,281
2170,PER26,264
2170,PER27,243
2170,PER28,211
2170,PER29,186
2170,PER30,157
2170,PER31,121
2170,PER32,107
2170,PER33,97
2170,PER34,89
2170,PER35,82
2170,PER36,62
2170,PER37,54
2170,PER38,49
2170,PER39,33
2170,PER40,19
2170,PER41,9
2170,PER42,8
2170,PER43,7
2170,PER44,6
2170,PER45,5
2170,PER46,2
2170,PER47,1
2170,PER48,1
2171,PER01,3
2171,PER02,7
2171,PER03,17
2171,PER04,37
2171,PER05,65
2171,PER06,141
2171,PER07,267
2171,PER08,432
2171,PER09,707
2171,PER10,973
2171,PER11,1184
2171,PER12,1281
2171,PER13,1390
2171,PER14,1452
2171,PER15,1502
2171,PER16,1539
2171,PER17,1580
2171,PER18,1692
2171,PER19,1683
2171,PER20,1707
2171,PER21,1668
2171,PER22,1651
2171,PER23,1577
2171,PER24,1537
2171,PER25,1503
2171,PER26,1472
2171,PER27,1381
2171,PER28,1274
2171,PER29,1156
2171,PER30,1007
2171,PER31,864
2171,PER32,703
2171,PER33,570
2171,PER34,454
2171,PER35,359
2171,PER36,281
2171,PER37,207
2171,PER38,157
2171,PER39,116
2171,PER40,88
2171,PER41,61
2171,PER42,35
2171,PER43,25
2171,PER44,14
2171,PER45,8
2171,PER46,5
2171,PER47,4
2171,PER48,3
2172,PER01,15
2172,PER02,36
2172,PER03,60
2172,PER04,97
2172,PER05,164
2172,PER06,229
2172,PER07,460
2172,PER08,854
2172,PER09,1495
2172,PER10,2225
2172,PER11,2566
2172,PER12,2644
2172,PER13,2767
2172,PER14,2861
2172,PER15,2918
2172,PER16,2961
2172,PER17,3057
2172,PER18,3175
2172,PER19,3227
2172,PER20,3227
2172,PER21,3210
2172,PER22,3149
2172,PER23,3176
2172,PER24,3180
2172,PER25,3019
2172,PER26,2904
2172,PER27,2728
2172,PER28,2376
2172,PER29,2197
2172,PER30,2029
2172,PER31,1830
2172,PER32,1606
2172,PER33,1383
2172,PER34,1195
2172,PER35,1014
2172,PER36,822
2172,PER37,632
2172,PER38,480
2172,PER39,337
2172,PER40,241
2172,PER41,176
2172,PER42,110
2172,PER43,84
2172,PER44,65
2172,PER45,41
2172,PER46,30
2172,PER47,28
2172,PER48,18
2173,PER01,2
2173,PER02,6
2173,PER03,23
2173,PER04,41
2173,PER05,69
2173,PER06,133
2173,PER07,229
2173,PER08,441
2173,PER09,815
2173,PER10,1185
2173,PER11,1420
2173,PER12,1527
2173,PER13,1604
2173,PER14,1659
2173,PER15,1707
2173,PER16,1747
2173,PER17,1839
2173,PER18,1943
2173,PER19,2026
2173,PER20,2048
2173,PER21,1970
2173,PER22,1894
2173,PER23,1858
2173,PER24,1822
2173,PER25,1684
2173,PER26,1568
2173,PER27,1412
2173,PER28,1269
2173,PER29,1134
2173,PER30,1027
2173,PER31,933
2173,PER32,869
2173,PER33,744
2173,PER34,643
2173,PER35,564
2173,PER36,433
2173,PER37,305
2173,PER38,238
2173,PER39,167
2173,PER40,142
2173,PER41,98
2173,PER42,76
2173,PER43,64
2173,PER44,45
2173,PER45,23
2173,PER46,14
2173,PER47,9
2173,PER48,7
2174,PER01,1
2174,PER02,4
2174,PER03,3
2174,PER04,4
2174,PER05,8
2174,PER06,20
2174,PER07,35
2174,PER08,76
2174,PER09,137
2174,PER10,185
2174,PER11,221
2174,PER12,237
2174,PER13,259
2174,PER14,272
2174,PER15,309
2174,PER16,336
2174,PER17,355
2174,PER18,417
2174,PER19,473
2174,PER20,497
2174,PER21,449
2174,PER22,393
2174,PER23,360
2174,PER24,337
2174,PER25,328
2174,PER26,296
2174,PER27,279
2174,PER28,280
2174,PER29,261
2174,PER30,219
2174,PER31,195
2174,PER32,166
2174,PER33,136
2174,PER34,99
2174,PER35,76
2174,PER36,58
2174,PER37,47
2174,PER38,48
2174,PER39,38
2174,PER40,24
2174,PER41,15
2174,PER42,12
2174,PER43,8
2174,PER44,2
2174,PER45,1
2174,PER46,4
2174,PER47,3
2174,PER48,NULL
2175,PER01,NULL
2175,PER02,5
2175,PER03,16
2175,PER04,31
2175,PER05,72
2175,PER06,146
2175,PER07,269
2175,PER08,462
2175,PER09,720
2175,PER10,986
2175,PER11,1194
2175,PER12,1303
2175,PER13,1394
2175,PER14,1443
2175,PER15,1468
2175,PER16,1506
2175,PER17,1545
2175,PER18,1617
2175,PER19,1637
2175,PER20,1664
2175,PER21,1644
2175,PER22,1630
2175,PER23,1597
2175,PER24,1532
2175,PER25,1487
2175,PER26,1432
2175,PER27,1375
2175,PER28,1276
2175,PER29,1139
2175,PER30,953
2175,PER31,739
2175,PER32,556
2175,PER33,409
2175,PER34,298
2175,PER35,226
2175,PER36,171
2175,PER37,139
2175,PER38,117
2175,PER39,85
2175,PER40,57
2175,PER41,42
2175,PER42,31
2175,PER43,20
2175,PER44,17
2175,PER45,12
2175,PER46,10
2175,PER47,11
2175,PER48,6
2176,PER01,7
2176,PER02,15
2176,PER03,33
2176,PER04,61
2176,PER05,124
2176,PER06,263
2176,PER07,479
2176,PER08,828
2176,PER09,1282
2176,PER10,1673
2176,PER11,2003
2176,PER12,2228
2176,PER13,2343
2176,PER14,2430
2176,PER15,2492
2176,PER16,2522
2176,PER17,2569
2176,PER18,2625
2176,PER19,2560
2176,PER20,2571
2176,PER21,2595
2176,PER22,2662
2176,PER23,2674
2176,PER24,2652
2176,PER25,2593
2176,PER26,2506
2176,PER27,2407
2176,PER28,2244
2176,PER29,1999
2176,PER30,1689
2176,PER31,1340
2176,PER32,1039
2176,PER33,757
2176,PER34,584
2176,PER35,450
2176,PER36,345
2176,PER37,270
2176,PER38,205
2176,PER39,161
2176,PER40,124
2176,PER41,84
2176,PER42,54
2176,PER43,40
2176,PER44,27
2176,PER45,17
2176,PER46,10
2176,PER47,7
2176,PER48,4
2177,PER01,1
2177,PER02,4
2177,PER03,5
2177,PER04,11
2177,PER05,18
2177,PER06,23
2177,PER07,59
2177,PER08,96
2177,PER09,170
2177,PER10,269
2177,PER11,329
2177,PER12,357
2177,PER13,369
2177,PER14,375
2177,PER15,394
2177,PER16,405
2177,PER17,419
2177,PER18,499
2177,PER19,566
2177,PER20,559
2177,PER21,514
2177,PER22,489
2177,PER23,467
2177,PER24,435
2177,PER25,416
2177,PER26,407
2177,PER27,354
2177,PER28,310
2177,PER29,304
2177,PER30,292
2177,PER31,289
2177,PER32,271
2177,PER33,245
2177,PER34,199
2177,PER35,180
2177,PER36,139
2177,PER37,124
2177,PER38,86
2177,PER39,73
2177,PER40,48
2177,PER41,41
2177,PER42,25
2177,PER43,19
2177,PER44,14
2177,PER45,12
2177,PER46,7
2177,PER47,3
2177,PER48,3
2178,PER01,NULL
2178,PER02,2
2178,PER03,8
2178,PER04,19
2178,PER05,35
2178,PER06,64
2178,PER07,109
2178,PER08,182
2178,PER09,293
2178,PER10,410
2178,PER11,502
2178,PER12,542
2178,PER13,586
2178,PER14,621
2178,PER15,638
2178,PER16,659
2178,PER17,699
2178,PER18,737
2178,PER19,771
2178,PER20,785
2178,PER21,753
2178,PER22,738
2178,PER23,701
2178,PER24,687
2178,PER25,666
2178,PER26,638
2178,PER27,613
2178,PER28,554
2178,PER29,490
2178,PER30,432
2178,PER31,348
2178,PER32,275
2178,PER33,207
2178,PER34,158
2178,PER35,123
2178,PER36,84
2178,PER37,69
2178,PER38,54
2178,PER39,44
2178,PER40,40
2178,PER41,29
2178,PER42,18
2178,PER43,17
2178,PER44,13
2178,PER45,8
2178,PER46,6
2178,PER47,6
2178,PER48,5
2179,PER01,NULL
2179,PER02,NULL
2179,PER03,2
2179,PER04,4
2179,PER05,17
2179,PER06,28
2179,PER07,40
2179,PER08,85
2179,PER09,163
2179,PER10,217
2179,PER11,237
2179,PER12,262
2179,PER13,280
2179,PER14,289
2179,PER15,305
2179,PER16,321
2179,PER17,359
2179,PER18,417
2179,PER19,449
2179,PER20,458
2179,PER21,425
2179,PER22,370
2179,PER23,338
2179,PER24,330
2179,PER25,306
2179,PER26,293
2179,PER27,260
2179,PER28,219
2179,PER29,222
2179,PER30,188
2179,PER31,192
2179,PER32,152
2179,PER33,144
2179,PER34,133
2179,PER35,118
2179,PER36,92
2179,PER37,62
2179,PER38,48
2179,PER39,39
2179,PER40,25
2179,PER41,20
2179,PER42,16
2179,PER43,9
2179,PER44,4
2179,PER45,3
2179,PER46,2
2179,PER47,3
2179,PER48,2
2180,PER01,NULL
2180,PER02,NULL
2180,PER03,NULL
2180,PER04,NULL
2180,PER05,1
2180,PER06,3
2180,PER07,6
2180,PER08,10
2180,PER09,32
2180,PER10,38
2180,PER11,37
2180,PER12,39
2180,PER13,42
2180,PER14,50
2180,PER15,51
2180,PER16,59
2180,PER17,70
2180,PER18,85
2180,PER19,96
2180,PER20,109
2180,PER21,96
2180,PER22,76
2180,PER23,66
2180,PER24,60
2180,PER25,61
2180,PER26,59
2180,PER27,50
2180,PER28,47
2180,PER29,51
2180,PER30,52
2180,PER31,50
2180,PER32,59
2180,PER33,53
2180,PER34,46
2180,PER35,26
2180,PER36,20
2180,PER37,22
2180,PER38,17
2180,PER39,7
2180,PER40,8
2180,PER41,5
2180,PER42,4
2180,PER43,3
2180,PER44,2
2180,PER45,2
2180,PER46,1
2180,PER47,1
2180,PER48,1
2181,PER01,1
2181,PER02,3
2181,PER03,3
2181,PER04,9
2181,PER05,23
2181,PER06,37
2181,PER07,53
2181,PER08,100
2181,PER09,197
2181,PER10,274
2181,PER11,328
2181,PER12,349
2181,PER13,376
2181,PER14,397
2181,PER15,402
2181,PER16,414
2181,PER17,440
2181,PER18,471
2181,PER19,487
2181,PER20,490
2181,PER21,488
2181,PER22,469
2181,PER23,445
2181,PER24,432
2181,PER25,404
2181,PER26,386
2181,PER27,363
2181,PER28,328
2181,PER29,311
2181,PER30,268
2181,PER31,253
2181,PER32,204
2181,PER33,165
2181,PER34,153
2181,PER35,123
2181,PER36,100
2181,PER37,72
2181,PER38,47
2181,PER39,41
2181,PER40,27
2181,PER41,16
2181,PER42,9
2181,PER43,3
2181,PER44,2
2181,PER45,NULL
2181,PER46,3
2181,PER47,3
2181,PER48,NULL
2182,PER01,6
2182,PER02,10
2182,PER03,14
2182,PER04,24
2182,PER05,34
2182,PER06,47
2182,PER07,80
2182,PER08,142
2182,PER09,262
2182,PER10,385
2182,PER11,458
2182,PER12,478
2182,PER13,528
2182,PER14,544
2182,PER15,599
2182,PER16,619
2182,PER17,617
2182,PER18,687
2182,PER19,736
2182,PER20,777
2182,PER21,718
2182,PER22,652
2182,PER23,625
2182,PER24,578
2182,PER25,551
2182,PER26,533
2182,PER27,485
2182,PER28,456
2182,PER29,438
2182,PER30,416
2182,PER31,347
2182,PER32,308
2182,PER33,294
2182,PER34,269
2182,PER35,229
2182,PER36,210
2182,PER37,161
2182,PER38,105
2182,PER39,80
2182,PER40,72
2182,PER41,53
2182,PER42,31
2182,PER43,29
2182,PER44,13
2182,PER45,8
2182,PER46,5
2182,PER47,11
2182,PER48,10
2183,PER01,4
2183,PER02,7
2183,PER03,10
2183,PER04,13
2183,PER05,33
2183,PER06,64
2183,PER07,126
2183,PER08,218
2183,PER09,348
2183,PER10,445
2183,PER11,550
2183,PER12,605
2183,PER13,656
2183,PER14,702
2183,PER15,754
2183,PER16,789
2183,PER17,822
2183,PER18,893
2183,PER19,922
2183,PER20,955
2183,PER21,949
2183,PER22,877
2183,PER23,841
2183,PER24,797
2183,PER25,756
2183,PER26,730
2183,PER27,675
2183,PER28,632
2183,PER29,566
2183,PER30,467
2183,PER31,397
2183,PER32,346
2183,PER33,281
2183,PER34,234
2183,PER35,175
2183,PER36,153
2183,PER37,98
2183,PER38,71
2183,PER39,56
2183,PER40,42
2183,PER41,42
2183,PER42,38
2183,PER43,26
2183,PER44,19
2183,PER45,13
2183,PER46,11
2183,PER47,5
2183,PER48,1
2184,PER01,7
2184,PER02,9
2184,PER03,18
2184,PER04,28
2184,PER05,45
2184,PER06,78
2184,PER07,132
2184,PER08,209
2184,PER09,286
2184,PER10,373
2184,PER11,459
2184,PER12,506
2184,PER13,544
2184,PER14,570
2184,PER15,621
2184,PER16,633
2184,PER17,688
2184,PER18,749
2184,PER19,777
2184,PER20,832
2184,PER21,802
2184,PER22,731
2184,PER23,691
2184,PER24,675
2184,PER25,639
2184,PER26,615
2184,PER27,577
2184,PER28,534
2184,PER29,488
2184,PER30,454
2184,PER31,371
2184,PER32,355
2184,PER33,314
2184,PER34,267
2184,PER35,204
2184,PER36,182
2184,PER37,125
2184,PER38,96
2184,PER39,67
2184,PER40,48
2184,PER41,25
2184,PER42,15
2184,PER43,13
2184,PER44,9
2184,PER45,8
2184,PER46,5
2184,PER47,4
2184,PER48,1
2185,PER01,6
2185,PER02,14
2185,PER03,24
2185,PER04,28
2185,PER05,41
2185,PER06,77
2185,PER07,176
2185,PER08,268
2185,PER09,407
2185,PER10,531
2185,PER11,625
2185,PER12,717
2185,PER13,806
2185,PER14,812
2185,PER15,853
2185,PER16,885
2185,PER17,912
2185,PER18,983
2185,PER19,1020
2185,PER20,1032
2185,PER21,992
2185,PER22,963
2185,PER23,925
2185,PER24,894
2185,PER25,858
2185,PER26,821
2185,PER27,782
2185,PER28,716
2185,PER29,659
2185,PER30,596
2185,PER31,478
2185,PER32,380
2185,PER33,332
2185,PER34,263
2185,PER35,206
2185,PER36,164
2185,PER37,121
2185,PER38,103
2185,PER39,68
2185,PER40,54
2185,PER41,52
2185,PER42,32
2185,PER43,25
2185,PER44,19
2185,PER45,14
2185,PER46,5
2185,PER47,6
2185,PER48,4
2186,PER01,8
2186,PER02,17
2186,PER03,38
2186,PER04,56
2186,PER05,114
2186,PER06,200
2186,PER07,312
2186,PER08,481
2186,PER09,662
2186,PER10,848
2186,PER11,966
2186,PER12,1040
2186,PER13,1095
2186,PER14,1123
2186,PER15,1169
2186,PER16,1168
2186,PER17,1202
2186,PER18,1253
2186,PER19,1242
2186,PER20,1271
2186,PER21,1281
2186,PER22,1252
2186,PER23,1237
2186,PER24,1210
2186,PER25,1176
2186,PER26,1112
2186,PER27,1036
2186,PER28,952
2186,PER29,850
2186,PER30,724
2186,PER31,545
2186,PER32,434
2186,PER33,342
2186,PER34,272
2186,PER35,209
2186,PER36,152
2186,PER37,121
2186,PER38,95
2186,PER39,68
2186,PER40,52
2186,PER41,40
2186,PER42,32
2186,PER43,25
2186,PER44,16
2186,PER45,11
2186,PER46,8
2186,PER47,5
2186,PER48,2
2187,PER01,NULL
2187,PER02,NULL
2187,PER03,1
2187,PER04,3
2187,PER05,4
2187,PER06,6
2187,PER07,12
2187,PER08,32
2187,PER09,49
2187,PER10,68
2187,PER11,82
2187,PER12,96
2187,PER13,98
2187,PER14,112
2187,PER15,125
2187,PER16,133
2187,PER17,152
2187,PER18,197
2187,PER19,218
2187,PER20,231
2187,PER21,196
2187,PER22,161
2187,PER23,143
2187,PER24,125
2187,PER25,125
2187,PER26,116
2187,PER27,108
2187,PER28,91
2187,PER29,84
2187,PER30,74
2187,PER31,65
2187,PER32,48
2187,PER33,38
2187,PER34,33
2187,PER35,24
2187,PER36,21
2187,PER37,15
2187,PER38,12
2187,PER39,7
2187,PER40,7
2187,PER41,8
2187,PER42,4
2187,PER43,3
2187,PER44,NULL
2187,PER45,NULL
2187,PER46,NULL
2187,PER47,1
2187,PER48,1
2188,PER01,30
2188,PER02,52
2188,PER03,96
2188,PER04,181
2188,PER05,322
2188,PER06,633
2188,PER07,1143
2188,PER08,1868
2188,PER09,2922
2188,PER10,3822
2188,PER11,4616
2188,PER12,5129
2188,PER13,5528
2188,PER14,5843
2188,PER15,6248
2188,PER16,6359
2188,PER17,6424
2188,PER18,6552
2188,PER19,6520
2188,PER20,6510
2188,PER21,6530
2188,PER22,6458
2188,PER23,6435
2188,PER24,6328
2188,PER25,6132
2188,PER26,5933
2188,PER27,5635
2188,PER28,5230
2188,PER29,4756
2188,PER30,4203
2188,PER31,3525
2188,PER32,2987
2188,PER33,2479
2188,PER34,2036
2188,PER35,1671
2188,PER36,1327
2188,PER37,1002
2188,PER38,778
2188,PER39,601
2188,PER40,469
2188,PER41,353
2188,PER42,261
2188,PER43,191
2188,PER44,143
2188,PER45,118
2188,PER46,85
2188,PER47,44
2188,PER48,29
2189,PER01,1
2189,PER02,1
2189,PER03,2
2189,PER04,4
2189,PER05,6
2189,PER06,16
2189,PER07,20
2189,PER08,27
2189,PER09,45
2189,PER10,58
2189,PER11,65
2189,PER12,82
2189,PER13,91
2189,PER14,100
2189,PER15,113
2189,PER16,136
2189,PER17,148
2189,PER18,188
2189,PER19,229
2189,PER20,236
2189,PER21,218
2189,PER22,174
2189,PER23,152
2189,PER24,136
2189,PER25,121
2189,PER26,124
2189,PER27,115
2189,PER28,105
2189,PER29,85
2189,PER30,78
2189,PER31,61
2189,PER32,50
2189,PER33,48
2189,PER34,35
2189,PER35,33
2189,PER36,35
2189,PER37,22
2189,PER38,18
2189,PER39,10
2189,PER40,7
2189,PER41,5
2189,PER42,3
2189,PER43,3
2189,PER44,2
2189,PER45,1
2189,PER46,1
2189,PER47,NULL
2189,PER48,NULL
2190,PER01,NULL
2190,PER02,NULL
2190,PER03,1
2190,PER04,2
2190,PER05,4
2190,PER06,10
2190,PER07,11
2190,PER08,22
2190,PER09,49
2190,PER10,72
2190,PER11,89
2190,PER12,93
2190,PER13,103
2190,PER14,118
2190,PER15,127
2190,PER16,144
2190,PER17,149
2190,PER18,176
2190,PER19,189
2190,PER20,204
2190,PER21,183
2190,PER22,169
2190,PER23,141
2190,PER24,129
2190,PER25,122
2190,PER26,129
2190,PER27,122
2190,PER28,113
2190,PER29,101
2190,PER30,102
2190,PER31,86
2190,PER32,67
2190,PER33,62
2190,PER34,54
2190,PER35,45
2190,PER36,31
2190,PER37,26
2190,PER38,19
2190,PER39,12
2190,PER40,11
2190,PER41,8
2190,PER42,4
2190,PER43,2
2190,PER44,1
2190,PER45,2
2190,PER46,4
2190,PER47,3
2190,PER48,NULL
2191,PER01,NULL
2191,PER02,NULL
2191,PER03,3
2191,PER04,8
2191,PER05,8
2191,PER06,18
2191,PER07,20
2191,PER08,34
2191,PER09,51
2191,PER10,64
2191,PER11,77
2191,PER12,87
