"STATION","MODE","LAT","LONG","TIMEOFDAY","BOARDINGS","ALIGHTINGS"
"7708","BUS",33.7225000000078,-84.4375900000032,"DAILY",0,0
"7709","BUS",33.723229999998,-84.4502700000107,"DAILY",188,182
"7710","BUS",33.7144999999955,-84.4340199999861,"DAILY",44,36
"7711","BUS",33.7145899999873,-84.4376599999965,"DAILY",0,0
"7712","BUS",33.7181500000064,-84.446860000014,"DAILY",20,29
"7714","BUS",33.7147700000001,-84.4535000000117,"DAILY",1,0
"7715","BUS",33.7115499999924,-84.4436900000139,"DAILY",7,5
"7764","BUS",33.7406800000118,-84.4176800000016,"DAILY",0,6
"7842","BUS",33.7498800000121,-84.3830200000028,"DAILY",129,148
"7914","BUS",33.7828699999879,-84.4586799999871,"DAILY",0,0
"7915","BUS",33.7886599999858,-84.4658300000119,"DAILY",34,19
"7916","BUS",33.7932099999915,-84.4692500000078,"DAILY",7,19
"7918","BUS",33.7974800000071,-84.469820000003,"DAILY",0,0
"7919","BUS",33.8037400000066,-84.4703000000098,"DAILY",61,42
"7920","BUS",33.8049400000017,-84.4705700000107,"DAILY",8,9
"7921","BUS",33.7221299999932,-84.3992500000027,"DAILY",8,30
"7922","BUS",33.7422799999903,-84.4270999999954,"DAILY",10,7
"7928","BUS",33.7165699999897,-84.4297900000037,"DAILY",31,26
"8064","BUS",33.759310000003,-84.3698400000154,"DAILY",24,3
"8069","BUS",33.7662896723314,-84.4573553095817,"DAILY",0,0
"8088","BUS",33.7341699999988,-84.3878800000056,"DAILY",1,2
"8178","BUS",33.5802700000129,-84.4486700000072,"DAILY",0,0
"8179","BUS",33.5863399999975,-84.4485900000058,"DAILY",1,0
"8180","BUS",33.5911800000122,-84.4471899999871,"DAILY",0,0
"8182","BUS",33.6137099999964,-84.4490599999947,"DAILY",4,3
"8189","BUS",33.6015399999874,-84.4296400000083,"DAILY",1,3
"8193","BUS",33.583309999994,-84.3393600000078,"DAILY",14,11
"8199","BUS",33.5909200000127,-84.3770199999914,"DAILY",3,2
"8202","BUS",33.5839799999953,-84.3776499999997,"DAILY",4,4
"8204","BUS",33.5981099999888,-84.3784399999909,"DAILY",14,13
"8205","BUS",33.60623,-84.3807799999863,"DAILY",0,0
"8207","BUS",33.615350000008,-84.3832000000128,"DAILY",0,0
"8208","BUS",33.61977999999,-84.3832999999947,"DAILY",199.98,194.99
"8211","BUS",33.6272499999991,-84.3857400000115,"DAILY",2,0
"8213","BUS",33.6401299999994,-84.3905500000103,"DAILY",6,7
"8218","BUS",33.5787436004379,-84.3407158198101,"DAILY",2,1
"8219","BUS",33.588300000011,-84.3380599999904,"DAILY",17,24
"8220","BUS",33.5995900000108,-84.3389800000145,"DAILY",15,18
"8221","BUS",33.6074900000078,-84.343830000013,"DAILY",10,10
"8222","BUS",33.6118199999903,-84.3479000000141,"DAILY",3,5
"8223","BUS",33.6142900000033,-84.3492999999885,"DAILY",82.01,85
"8224","BUS",33.6170599999915,-84.3499099999847,"DAILY",3,4
"8225","BUS",33.6187699999932,-84.3507999999936,"DAILY",10,14
"8226","BUS",33.6238300000079,-84.3541299999994,"DAILY",3,2
"8227","BUS",33.6342800000089,-84.3584300000157,"DAILY",26,26
"8229","BUS",33.6398899999885,-84.3614200000005,"DAILY",6,9
"8230","BUS",33.6475200000086,-84.365199999999,"DAILY",26,28
"8231","BUS",33.5787299999974,-84.411959999999,"DAILY",109,110
"8233","BUS",33.6008099999903,-84.4058299999887,"DAILY",1,1
"8234","BUS",33.6066099999859,-84.4040400000135,"DAILY",2,2
"8238","BUS",33.5787700000064,-84.4154799999848,"DAILY",10,12
"8239","BUS",33.5816399999912,-84.4300400000126,"DAILY",3,1
"8241","BUS",33.6281199999989,-84.4580600000018,"DAILY",17,16
"8314","BUS",33.6387499999867,-84.3697500000102,"DAILY",3,2
"8330","BUS",33.6154299999979,-84.3514200000137,"DAILY",53.96,47
"8331","BUS",33.6177999999928,-84.357160000013,"DAILY",113,109.02
"8332","BUS",33.6191499999892,-84.3619799999903,"DAILY",64.98,57.98
"8333","BUS",33.6214900000076,-84.3693200000046,"DAILY",52.99,50.99
"8334","BUS",33.6205700000036,-84.3798900000139,"DAILY",110.98,119
"8336","BUS",33.6184500000073,-84.3913300000028,"DAILY",44,39
"8337","BUS",33.6180299999962,-84.3960300000036,"DAILY",2,2
"8339","BUS",33.6151300000044,-84.4029000000107,"DAILY",23,23
"8340","BUS",33.6164999999914,-84.4046300000057,"DAILY",16,19
"8341","BUS",33.6176400000002,-84.4101899999896,"DAILY",20,15
"8345","BUS",33.6043200000127,-84.3410099999859,"DAILY",2,4
"8346","BUS",33.5933600000113,-84.3368399999997,"DAILY",1,0
"8349","BUS",33.6193200000104,-84.3564500000089,"DAILY",8,4
"8360","BUS",33.6148199999888,-84.4447099999926,"DAILY",68,63
"8361","BUS",33.6146799999947,-84.4382600000113,"DAILY",171,172
"8365","BUS",33.64439,-84.3452599999958,"DAILY",0,0
"8366","BUS",33.6406699999962,-84.3544399999979,"DAILY",0,0
"8374","BUS",33.6410400000034,-84.403070000006,"DAILY",0,0
"8376","BUS",33.6407235900224,-84.4192057938917,"DAILY",58,56
"8386","BUS",33.5971400000103,-84.4289699999916,"DAILY",306.01,299.01
"8387","BUS",33.604390000012,-84.4341899999864,"DAILY",168,167
"8392","BUS",33.6246399999891,-84.4584799999973,"DAILY",59,63
"8394","BUS",33.6412700000007,-84.4563999999869,"DAILY",73,73.01
"8398","BUS",33.6408600000068,-84.3784400000117,"DAILY",1,1
"8400","BUS",33.640169999986,-84.3957699999894,"DAILY",1,2
"8469","BUS",33.6921700000055,-84.3495100000158,"DAILY",0,1
"8470","BUS",33.6986800000133,-84.3495499999837,"DAILY",0,0
"8471","BUS",33.704410000001,-84.3495200000018,"DAILY",3,0
"8472","BUS",33.7092599999915,-84.3495300000003,"DAILY",8,7
"8475","BUS",33.6598500000009,-84.4105799999956,"DAILY",19,12
"8476","BUS",33.6653100000127,-84.4086000000122,"DAILY",90,91
"8477","BUS",33.6771000000127,-84.4084699999902,"DAILY",43,45
"8480","BUS",33.6854999999973,-84.408240000009,"DAILY",10,14
"8481","BUS",33.6916100000105,-84.4081800000042,"DAILY",37,33
"8482","BUS",33.7003400000027,-84.4080900000139,"DAILY",316,329
"8483","BUS",33.7072900000077,-84.4080299999937,"DAILY",209,207
"8484","BUS",33.7100899999954,-84.3934900000107,"DAILY",0,0
"8485","BUS",33.7086400000007,-84.3943499999978,"DAILY",0,1
"8486","BUS",33.7078099999869,-84.3959700000044,"DAILY",0,0
"8487","BUS",33.7069799999966,-84.3975699999878,"DAILY",0,0
